country,code,year,valuecap,valuecapit_qi,valuecapintang_qi,valuecapnit_qi,valuecaptang_qi,valuecap_qi,valuelab,valuelab_qi,valuelp1conintangoipp,valuelp1conintangrd,valuelp1conintangsoftdb,valuelp1conlc,valuelp1contfp,valuelp1contangict,valuelp1contangnict,valuelp1tfp_i,valuelp1_g,valuelp2conintangoipp,valuelp2conintangrd,valuelp2conintangsoftdb,valuelp2conlc,valuelp2conlhe,valuelp2contfp,valuelp2contangict,valuelp2contangnict,valuelp2tfp_i,valuelp2_g,valuevaconh,valuevaconintangoipp,valuevaconintangrd,valuevaconintangsoftdb,valuevaconlc,valuevacontfp,valuevacontangict,valuevacontangnict,valuevatfp_i,valueva_g
BEL,B,2012,108.298896434635,35.65939765650254,,89.63195327740405,,88.1634737543188,135.401103565365,99.99891897371626,0,-0.0103042990873737,-0.0543089743100096,0.4801329775096172,-6.68522673641549,-0.1789235167025613,-0.3691972333960219,106.7097728260962,-6.816435984833549,0,-0.0234211117274941,-0.0575933942985738,0.4801329775096172,-1.023878975431052,-6.685226736415505,-0.18664246120703,-1.233868695231455,106.7097728260962,-8.729106599233203,-2.687088871186978,0,-0.0447283297750568,-0.0629286731331634,0.4801329775096172,-6.685226736415511,-0.1991812721336027,-2.63845865792405,106.7097728260962,-11.836087765490454
BEL,B,2013,92.21877607788596,23.05417223015148,,84.40344319061768,,82.74014307289885,132.881223922114,96.20903547096945,0,-0.0191103142402533,-0.0336091453471711,0.69097713402947325,-4.071364759077864,-0.1153842932240309,-0.3789979246947158,102.4524817235383,-3.926655055323484,0,-0.0287213808849616,-0.0348537496260776,0.69097713402947325,-0.8029463221967924,-4.071364759077867,-0.1195553590392114,-0.9624171910418722,102.4524817235383,-5.328047380606232,-2.904683653470979,0,-0.0538786510562508,-0.0381115405933304,0.69097713402947325,-4.071364759077866,-0.1304732554074047,-2.489535527559879,102.4524817235383,-8.996236005905159
BEL,B,2014,113.8815418828762,25.52246109635731,,80.76085235544373,,79.23108088151918,166.1184581171238,109.1636620264564,0,0.0063874761539313,0.0832277737476576,1.038960460044719,11.09945935220718,-0.0873748961113713,-6.209305503927989,114.479262341203,5.9294905319664295,0,0.0304146040437271,0.0856629821272147,1.038960460044719,2.105686668245826,11.09945935220718,-0.0810094892950455,-4.789717883913784,114.4792623412029,9.48759256331214,6.436957696367066,0,0.0798369632614599,0.0906720595274154,1.038960460044719,11.09945935220718,-0.067916229722516,-1.869711397113301,114.4792623412029,16.806394774424323
BEL,B,2015,77.26548837209302,32.53168724056255,,78.68407953476085,,77.3289133104877,144.734511627907,96.93592402503342,0,0.1609443486227316,0.0435786111520565,0.3533506718636608,-17.99311565651428,0.0412271581753641,3.531739932430767,95.62770077072699,-13.859440166333512,0,0.1557006274489975,0.0428325783622019,0.3533506718636608,-0.4798078117541503,-17.99311565651426,0.0403284967427388,3.247807545500456,95.62770077072697,-14.630068780414163,-7.74994040393226,0,0.0762468393372847,0.0315285579450973,0.3533506718636608,-17.99311565651427,0.0267118202097396,-1.054386061248633,95.62770077072693,-26.30676946440319
BEL,B,2016,92.2,96.13228918088572,,76.45261707712994,,75.97251589476305,146.2,98.65904635370427,0,0.0581396534390685,0.3421792113059601,-0.125931334091619,7.713701668150586,0.054499062984378,-1.817580552428731,103.2960928193429,6.217144895841232,0,0.0587932268902664,0.3423741912267714,-0.125931334091619,0.0555071168304478,7.713701668150589,0.0546278736579215,-1.786321194442032,103.2960928193429,6.304888458137162,1.240567334551546,0,0.0727468231244068,0.346536953780512,-0.125931334091619,7.71370166815059,0.0573779427220478,-1.118943321174096,103.2960928193428,8.17818707236094
BEL,B,2017,102.5231587561375,68.07382695804077,,76.21906449250453,,75.13652160795147,149.8768412438625,100.5398768980594,0,0.0612729558140416,-0.3972510271256708,0.3054516412844316,7.677919534674446,0.0607076280696583,-0.7157510978602363,111.5394954129997,6.996626171440565,0,0.0619453415780031,-0.3968024982156994,0.3054516412844316,0.0430024986044614,7.677919534674457,0.0608832122786254,-0.6887983462534193,111.5394954129997,7.067877695950708,0.8342865834312633,0,0.0743178355295918,-0.3885491687682726,0.3054516412844316,7.677919534674446,0.064114117333247,-0.1928438300999845,111.5394954129997,8.378968892839094
BEL,C,2010,18715.18176719452,100,,100,,100,29354.11823280548,100,0,0.1656480348978076,0.0273721737193503,0.3652070232851447,7.438024624951619,-0.0878410168066356,-0.6624599250562693,100,7.359003102967762,0,0.3552703240741538,0.0645078887481498,0.3652070232851447,1.370117512846579,7.438024624951626,-0.0678950303867697,-0.1113183630889351,100,9.520233114341163,-0.7348759479342628,0,0.0639422628006254,0.0074540692296798,0.3652070232851447,7.438024624951625,-0.098539241988306,-0.9580701000953703,100,6.199806217722315
BEL,C,2011,17875.92151891132,96.86883171140498,,98.51637850903025,,98.3931098733534,30525.37848108869,102.0357594842326,0,0.045745607549198,-0.0586099161316768,0.2925796231686713,1.159810804548451,-0.0793769340972049,-1.113513811396792,101.1665626878359,0.25223561956183094,0,0.1637388625322081,-0.0337460683623156,0.2925796231686713,0.7898555632662898,1.159810804548463,-0.0670342253140789,-0.7844261532583479,101.1665626878359,1.5248259291125599,0.9582610254808558,0,0.1888962578431224,-0.0284448361234534,0.2925796231686713,1.159810804548461,-0.0644026307868383,-0.7142612246874396,101.1665626878359,1.7961554851182473
BEL,C,2012,17590.09185363012,98.03334853316335,,96.75890502298238,,96.86730487444747,31219.60814636989,101.0471313670884,0,0.2219816496441067,0.1054938490930167,0.3974887640465279,1.285626018566314,-0.0232657455332257,-0.2905579331651039,102.4755828619178,1.6964603934409528,0,0.2083319658872913,0.102403743345178,0.3974887640465279,-0.0986620506582108,1.285626018566286,-0.0247512907082977,-0.3291218020909086,102.4755828619177,1.5411227554490186,-1.015884502592734,0,0.081436200797949,0.0736762401982156,0.3974887640465279,1.285626018566294,-0.0385618225069862,-0.6876349910650977,102.4755828619178,0.09700956049592327
BEL,C,2013,17573.28690643211,95.62448711304941,,94.90790270717243,,94.96857737492216,31492.01309356789,99.81788424562696,0,0.1743769506363869,-0.0111000302807505,0.5512590332232542,3.12434446192093,-8.805899182686e-4,-0.1240553870413703,105.7278139590593,3.713231135348258,0,0.1971672041751757,-0.0062096152147359,0.5512590332232542,0.1580555926645964,3.124344461920948,0.0015074153305794,-0.0654094113772622,105.7278139590593,3.9599120663982696,-1.335491112360917,0,-0.018189351741105,-0.05242160420492,0.5512590332232542,3.124344461920923,-0.0210580460420467,-0.6195847002074868,105.7278139590593,1.6289000120246064
BEL,C,2014,18852.35553100592,90.70335921854618,,93.14843520131068,,92.95090210895776,31464.14446899408,98.03179458005268,0,0.0348015738866061,-0.1117208258911848,0.4222414477408202,5.826253214165031,0.0285723412062578,0.1672139820570054,112.0707682330874,6.36740515114609,0,0.0473031278636394,-0.1091568927445551,0.4222414477408202,0.0804705583820197,5.826253214165008,0.0297520987059075,0.1975312594887992,112.0707682330873,6.49441412186444,-1.566205349195014,0,-0.2085172386799371,-0.1616228756590798,0.4222414477408202,5.826253214165027,0.0056106202507196,-0.4228537773996549,112.0707682330873,3.895418708719271
BEL,C,2015,21590.00976999353,86.65283267731675,,95.31857338039669,,94.56348318519494,30833.19023000647,96.50846278817528,0,1.248767955136419,0.0146554133464687,0.2470132398223193,3.23943450595146,-0.090671409115887,0.2952325402224758,115.7606706825516,4.93883909944962,0,1.271566636314295,0.0192318157826745,0.2470132398223193,0.1406489418472348,3.239434505951464,-0.088455526282602,0.3568255788474456,115.7606706825515,5.1706492600765595,-1.19724139259082,0,1.054699486194217,-0.024300147597104,0.2470132398223193,3.239434505951473,-0.1095335961632783,-0.2290638701789143,115.7606706825516,2.96560904253861
BEL,C,2016,22512.42823271346,82.67786474213989,,95.60546651890932,,94.52040975519242,30976.67176728654,97.18056720977103,0,0.0989284826861816,-0.0225470487614838,0.4010025370730564,-0.0773433624651369,-0.1117863016024154,0.0137642237866059,115.6711721025006,0.3018023418382124,0,0.1019501463674939,-0.021970310036662,0.4010025370730564,0.0175300453987715,-0.0773433624651354,-0.1115037007876428,0.0223906655584818,115.6711721025005,0.3318380463419603,0.0040475080720781,0,0.0996261539051092,-0.0224138856925303,0.4010025370730564,-0.0773433624651441,-0.1117210519665504,0.0157559809047835,115.6711721025006,0.30873727860899003
BEL,C,2017,24231.46631646082,82.26023593475536,,96.35576832322843,,95.17960726671431,32115.43368353919,98.91724245067121,0,-0.058323447937494,0.0538955297768204,0.3708582475573984,1.055284190963384,-0.0994612943219349,-0.0785439997330939,116.8982951248965,1.242854029031185,0,0.0104024820123328,0.065599907906323,0.3708582475573984,0.3515706146621709,1.055284190963377,-0.0941297090672909,0.0960458594101078,116.8982951248964,1.854770508851822,0.6468133149521971,0,0.0681172860719035,0.0754290348585014,0.3708582475573984,1.055284190963383,-0.0896523393391065,0.242663293595345,116.8982951248965,2.368647000002308
BEL,C10-C12,2010,2759.240686267322,100,,100,,100,4162.159313732678,100,0,0.1489737878164323,0.1292754257659308,0.2390871951021441,1.817983344872968,-0.219736515630276,-0.2227030134441077,100,1.8937765111342053,0,0.1511815176456573,0.130886499301239,0.2390871951021441,0.0891008585415575,1.817983344872976,-0.218529439856611,-0.1660998211391003,100,2.044506441118976,-0.8292288059735029,0,0.1284272611031525,0.1142817589720686,0.2390871951021441,1.817983344872962,-0.2309703243600637,-0.7494880336746147,100,0.49098868269325896
BEL,C10-C12,2011,2556.535265177028,87.38673232330464,,99.18028671099545,,98.52683306435934,4336.564734822971,100.4342968105853,0,0.1644865013956705,-0.1160587090521275,0.2169910665853217,7.278048379437578,-0.1564853652968598,-0.4942750746570513,107.5494422545379,6.8929599838574145,0,0.1649646690195787,-0.1156854902026229,0.2169910665853217,0.0180527249729963,7.278048379437569,-0.156269061050174,-0.4840525163464862,107.5494422545379,6.922302957861065,0.0496235257766109,0,0.1658008937351118,-0.1150328010395471,0.2169910665853217,7.278048379437572,-0.1558907858426742,-0.466175195742038,107.5494422545379,6.97361826835524
BEL,C10-C12,2012,2677.891327512622,87.80431881676246,,98.25092422446063,,97.67336889036284,4548.708672487377,100.9910291252334,0,-0.0028771410683418,0.0818566352532523,0.2933394006379533,8.49575421425312,-0.0747550760067164,-0.3588380359215692,117.0859419726384,8.434446078032728,0,0.0124036421780224,0.093678983338352,0.2933394006379533,0.5753949478202087,8.495754214253115,-0.0693047933671521,-0.0524134903157574,117.0859419726383,9.348818985429771,0.054521927888866,0,-0.0014292003705656,0.0829768696456723,0.2933394006379533,8.495754214253127,-0.0742386308794625,-0.3298025759437055,117.0859419726383,8.521088086116913
BEL,C10-C12,2013,2876.455539927284,93.57322159081295,,98.95635607914933,,98.6358135217375,4698.744460072716,101.353206625349,0,0.0034308263665461,0.0943277666511699,0.336108334091325,-5.119986107242502,0.0208836586595061,0.3166473634604507,111.2420381008632,-4.348542741858937,0,0.0081262847319176,0.0975581346593722,0.336108334091325,0.1593431694808221,-5.119986107242512,0.0221441499285309,0.4031241536021221,111.2420381008631,-4.093536464593855,-0.1124198278299285,0,1.180855522547e-4,0.0920486767065387,0.336108334091325,-5.119986107242497,0.019994356583323,0.2556362395403782,111.2420381008631,-4.5284548264440385
BEL,C10-C12,2014,3000.807667159649,94.61945971421203,,99.92641231475201,,99.60898946183391,4744.192332840352,100.0340664781366,0,0.0724048161246125,0.0202059826107037,0.2885890794192999,3.565060906777874,0.031121960635661,0.9349750495575845,115.2794245500853,4.912363525562111,0,0.0630718991337891,0.0140470018568627,0.2885890794192999,-0.2840649945192926,3.565060906777866,0.0290930905022531,0.7757264174162087,115.2794245500852,4.451529131023364,-1.096136356420099,0,0.0363914043263573,-0.0035599964892598,0.2885890794192999,3.565060906777862,0.0232930540171363,0.32047407700471,115.2794245500852,3.134117899072382
BEL,C10-C12,2015,3191.261397366809,93.91009997280995,,101.64518864600245,,101.2083950370326,4830.138602633191,100.3484867493111,0,0.0916225983315154,-0.0819619878361189,0.1790654957992183,2.101013040147387,0.0680959105529354,0.5402341397684471,117.7270830672067,2.8980810459741413,0,0.0868655270542956,-0.0851411663391981,0.1790654957992183,-0.1413895083231453,2.101013040147397,0.0670965877644741,0.4577628814408564,117.7270830672067,2.665284706754655,0.0115341203290257,0,0.092010665545101,-0.0817026402520099,0.1790654957992183,2.101013040147397,0.0681774322261228,0.5469618908478451,117.7270830672067,2.917071853853457
BEL,C10-C12,2016,3275.955270508674,92.57320225506864,,104.20940274373602,,103.5802228744627,4881.744729491325,101.1895899121405,0,0.086339819595446,-0.108111960489563,0.2422536569542681,-4.236191752841872,0.074874063258635,0.7004956144181046,112.8440946609609,-3.2403459668305947,0,0.0883561148461191,-0.1068097945346811,0.2422536569542681,0.0589958621804941,-4.236191752841866,0.075322136080044,0.7360122961367115,112.8440946609609,-3.142066888904524,0.2588010574620138,0,0.0951848355634026,-0.1023996628188648,0.2422536569542681,-4.236191752841859,0.0768396539918605,0.8562989953093889,112.8440946609609,-2.8092186241054034
BEL,C10-C12,2017,3170.074982373393,96.70332642715296,,106.86189376298968,,106.3054867906533,5048.225017626608,103.7408272165323,0,0.034632507381888,-0.0089320094687812,0.3940776962924155,-3.106596736081286,0.0536455835861801,0.2185313862631864,109.3923767752653,-2.414526485552288,0,0.0461025093496632,-0.0023529739645642,0.3940776962924155,0.3175186396714943,-3.106596736081281,0.0563507377654553,0.4039194301749668,109.3923767752652,-1.89086561031774,1.115710285720851,0,0.0749362803695943,0.0141856808494055,0.3940776962924155,-3.106596736081283,0.0631510675646977,0.8699556543188781,109.3923767752653,-0.5744649844913312
BEL,C13-C15,2010,457.1645030299244,100,,100,,100,1117.235496970076,100,0,0.0906706880745339,0.4012234736248972,0.3293609562788622,-0.3023347472388234,-0.145478284103265,-1.973163549495733,100,-1.6139001753193196,0,0.1640051974005185,0.4622696236587605,0.3293609562788622,3.299958293129106,-0.3023347472388125,-0.1121643295956634,-0.9472130242594785,100,2.8797032569135013,-1.928971849201374,0,0.0478034177943742,0.3655392938694658,0.3293609562788622,-0.3023347472388269,-0.1649517667119812,-2.572877093141016,100,-4.240610500810289
