country,code,year,valuecomp,valueemp,valueempe,valuego,valuego_pi,valuego_pyp,valuego_q,valueh_emp,valueh_empe,valueii,valueii_pi,valueii_pyp,valueii_q,valuelp_qi,valueva,valueva_pi,valueva_pyp,valueva_q
BEL,O,2015,25615.301,430.72198,430.72198,38076.898,110.58,38222.301,34433.699,695141.25,695141.25,9537.4004,110.742,9848.7998,8612.2002,102.4641,28539.5,110.495,28373.5,25828.699
BEL,O,2016,26302.5,431.616,431.616,38946.301,111.537,38612.199,34917.801,694132.81,694132.81,9620.9004,110.134,9674.0996,8735.5996,104.04596,29325.4,111.974,28938.1,26189.4
BEL,O,2017,26866.5,428.65274,428.65274,40496.699,113.962,39634.898,35535.199,690624.19,690624.19,10525.7,113.74,10192,9254.2002,104.99342,29971,113.983,29442.9,26294.301
BEL,O-Q,2010,60419,1326.3195,1250.9058,100484.5,100,97922.203,100484.5,1846905.9,1702791.5,29802.5,100,29046.301,29802.5,100,70682,100,68875.898,70682
BEL,O-Q,2011,63453.699,1349.0144,1272.203,104880.7,103.75,101089.5,101089.6,1878300.5,1731231.5,30994.301,103.212,30029.801,30029.699,98.853996,73886.398,103.978,71059.703,71059.703
BEL,O-Q,2012,66290.898,1363.6902,1285.4308,109296.5,106.883,106092.7,102257.8,1907289.4,1754913.1,32057.801,107.355,30820.699,29861.6,99.17717,77238.703,106.695,75272,72392.297
BEL,O-Q,2013,68664.797,1375.9443,1295.9587,113010.5,109.085,110729.7,103598.7,1922919.9,1764670.4,33339.301,109.219,32770.102,30525.1,99.289192,79671.203,109.037,77959.602,73068
BEL,O-Q,2014,69831.703,1393.7234,1311.63,115127.8,109.907,114266.2,104749.8,1939031.8,1778816,33805.801,108.723,33960.199,31093.6,99.248726,81322,110.417,80306,73650.203
BEL,O-Q,2015,70273.102,1408.0051,1323.6598,116438.2,110.284,116041.1,105580.7,1947933,1786558.6,34577.199,108.082,34782.199,31991.699,98.718475,81861,111.235,81258.898,73593
BEL,O-Q,2016,72010.203,1426.3564,1339.3003,119552.2,111.873,117853.6,106864.1,1963607.3,1801365.3,35684.102,108.955,35398.199,32751.199,98.641586,83868.102,113.141,82455.398,74127.398
BEL,O-Q,2017,74480.102,1441.2314,1351.6475,123697,114.009,121379.4,108497.4,1982208.9,1816766.5,36993.801,110.939,36332.199,33346.102,99.089622,86703.203,115.344,85047.203,75169.5
BEL,P,2010,19519.5,360.35062,356.48526,25667.6,100,24831.6,25667.6,436380.28,428843.56,3659.7,100,3576,3659.7,100,22007.9,100,21255.6,22007.9
BEL,P,2011,20560.699,367.29501,362.89401,27073.699,105.207,25733.801,25733.801,444098.81,436202.13,3890.7,103.762,3749.6001,3749.6001,98.156609,23183,105.453,21984.199,21984.301
BEL,P,2012,21423.199,370.08676,365.16675,28215.199,108.808,27281.4,25931.199,450312.34,441840.5,4027.2,106.889,3909.3999,3767.6001,97.591278,24188,109.134,23372,22163.5
BEL,P,2013,21951.9,373.90424,368.5235,29029.699,109.639,28809.699,26477.6,454640.53,444149.97,4246.7002,107.86,4208.5,3937.2,98.313408,24783,109.941,24601.199,22542.1
BEL,P,2014,22295.9,381.55713,375.68051,29537.199,108.331,29893.699,27265.6,461408.38,449204.41,4342,108.493,4316.6001,4002.1001,99.975342,25195.199,108.3,25577.1,23264.4
BEL,P,2015,22838.4,386.28726,379.75476,30378.6,109.601,30026.699,27717.5,467286.06,453434.69,4562.6001,110.967,4460.8999,4111.7002,100.16988,25816,109.359,25565.801,23606.6
BEL,P,2016,23284.699,388.82376,381.63525,30995.6,111.494,30469.301,27800.301,467873.75,453830.78,4627.8999,115.627,4441.3999,4002.3999,100.86494,26367.699,110.787,26027.9,23800.301
BEL,P,2017,24315,394.18176,386.24225,31772.699,113.833,31119.9,27911.801,474778.56,460152.19,4274.8999,119.311,4142.8999,3583,101.69503,27497.801,112.926,26977,24350.301
BEL,Q,2010,18168.9,532.38214,460.83374,40924.602,100,39538.898,40924.602,717258.44,580680.75,17390.1,100,16778.5,17390.1,100,23534.5,100,22760.4,23534.5
BEL,Q,2011,19342.9,549.49438,477.08401,42511.199,103.527,41063,41063,740599.75,601427.44,17940.301,103.475,17337.801,17337.801,97.633087,24570.9,103.564,23725.199,23725.199
BEL,Q,2012,20378.301,562.11212,488.77274,44349.801,105.821,43388.301,41910.199,760037.13,616132.63,18490.5,106.687,17933.801,17331.6,98.557457,25859.301,105.211,25454.5,24578.4
BEL,Q,2013,21202.5,570.92236,496.3175,45581.199,108.222,44570.102,42118.398,772020.25,624261.44,18944,107.148,18862.5,17680.199,96.458412,26637.199,109.016,25707.6,24434.199
BEL,Q,2014,21577.301,580.72577,504.509,46959.301,110.035,46185.301,42676.5,778266,630254.19,19564.199,105.977,19780.4,18460.801,94.849815,27395.1,113.104,26404.9,24221.1
BEL,Q,2015,21819.4,590.99585,513.18298,47982.699,110.474,47792.102,43433.398,785505.63,637982.69,20477.199,106.001,20472.5,19317.9,93.716835,27505.5,113.874,27319.6,24154.4
BEL,Q,2016,22423,605.91675,526.04901,49610.301,112.373,48772.102,44148,801600.69,653401.63,21435.301,106.761,21282.699,20077.801,91.781525,28175,116.714,27489.4,24140.301
BEL,Q,2017,23298.6,618.39697,536.7525,51427.602,114.155,50624.602,45050.602,816806.19,665990.13,22193.199,107.712,21997.301,20604.199,91.518784,29234.4,119.189,28627.301,24527.801
BEL,R,2010,1149.9,38.439251,28.11875,4551.7998,100,4448.7998,4551.7998,63242.531,40477.027,2492,100,2443.1001,2492,100,2059.8,100,2005.7,2059.8
BEL,R,2011,1194.8,38.915127,28.827,4914.8999,102.546,4792.8999,4792.8999,63309.16,41779.609,2682.8,103.061,2603.1001,2603.1001,106.19456,2232.1001,101.934,2189.8,2189.7
BEL,R,2012,1297.1,39.268501,29.2845,5191.7998,104.865,5077,4950.8999,64184.52,42946.594,2843.7,106.702,2746.7,2665.1001,109.35764,2348.1001,102.712,2330.3,2286.1001
BEL,R,2013,1344.8,40.046749,30.025249,5425.8999,106.198,5357.7998,5109.2002,64653.793,44566.215,3088,107.96,3052,2860.3,106.60735,2337.8999,104.141,2305.8,2244.8999
BEL,R,2014,1358,40.630001,30.373501,5754.1001,108.391,5637.7002,5308.7002,65417.316,44836.625,3331.3999,108.49,3315.1001,3070.7,104.67315,2422.7,108.63,2322.6001,2230.2
BEL,R,2015,1397.2,41.5755,31.08325,6259.6001,110.564,6136.6001,5661.5,66701.398,45848.219,3623.3999,109.104,3603,3321,107.36242,2636.2,113.027,2533.6001,2332.3999
BEL,R,2016,1409.2,42.755501,31.89925,6652.1001,113.324,6490,5870,69003.031,46906.902,3926.8,110.694,3870.3999,3547.3999,103.12275,2725.3,117.589,2619.6001,2317.6001
BEL,R,2017,1487.5,44.649876,33.041248,6920,115.24,6805,6004.8999,71541.766,48673.754,4148.7998,112.393,4086.1001,3691.3,99.231583,2771.2,119.851,2718.8999,2312.2
BEL,R_S,2010,4191.3999,153.24725,102.18275,14828.6,100,14530.4,14828.6,241056.59,139653.63,8122.1001,100,7934,8122.1001,100,6706.5,100,6596.3999,6706.5
BEL,R_S,2011,4306.3999,155.47563,103.4405,15234.3,102.78307,14821.8,14821.8,246445.56,142020.27,8179.8999,103.71634,7886.7998,7886.7998,101.14597,7054.3999,101.7217,6935,6935
BEL,R_S,2012,4524.5,156.70763,104.23175,15940.9,105.21867,15571.9,15150.259,244183.59,143753.72,8684.0996,107.24204,8398.5996,8097.6636,103.8035,7256.7998,102.90578,7173.2998,7051.8877
BEL,R_S,2013,4694.3999,157.95924,104.9175,16193.4,106.60242,15983.2,15190.461,246096.2,145233.77,8712.5,108.09189,8644,8060.2715,104.16628,7480.8999,104.89262,7339.2002,7131.9609
BEL,R_S,2014,4733.2998,157.8775,104.01225,16681.6,108.68868,16361.4,15348.056,245825.83,143690.86,8941.7002,108.36578,8919.0996,8251.4053,103.74277,7739.8999,109.08702,7442.2998,7095.1611
BEL,R_S,2015,4738.3999,158.64951,103.82475,17394.199,110.35535,17131.5,15761.99,245134.88,142982.2,9492.7002,108.60605,9471.7002,8740.4893,102.95853,7901.5,112.52919,7659.7998,7021.7334
BEL,R_S,2016,4716,159.20026,102.59125,17616.699,112.06979,17347.199,15719.4,244094.22,141329.77,9637.4004,109.74364,9537.5,8781.7393,102.19621,7979.2998,114.97294,7809.7002,6940.1548
BEL,R_S,2017,4857.3999,162.85463,103.82425,18084.4,113.49441,17857.4,15934.178,249841.88,143705.95,9924.4004,111.57961,9761.0996,8894.457,101.30919,8160,115.87753,8096.2998,7041.918
BEL,S,2010,3041.5,114.808,74.064003,10276.8,100,10081.6,10276.8,177814.06,99176.602,5630.1001,100,5490.8999,5630.1001,100,4646.7002,100,4590.7002,4646.7002
BEL,S,2011,3111.6001,116.5605,74.613503,10319.4,102.896,10028.9,10028.9,183136.39,100240.66,5497.1001,104.039,5283.7002,5283.7002,99.15197,4822.2998,101.626,4745.2002,4745.2002
BEL,S,2012,3227.3999,117.43913,74.94725,10749.1,105.389,10494.9,10199.4,179999.08,100807.13,5840.3999,107.509,5651.8999,5432.5,101.31384,4908.7002,103.003,4843,4765.6001
BEL,S,2013,3349.6001,117.9125,74.89225,10767.5,106.798,10625.4,10082.1,181442.41,100667.55,5624.5,108.134,5592,5201.3999,103.05984,5143,105.246,5033.3999,4886.6001
BEL,S,2014,3375.3,117.2475,73.638748,10927.5,108.828,10723.7,10041,180408.5,98854.242,5610.2998,108.256,5604,5182.3999,103.1817,5317.2002,109.307,5119.7002,4864.5
BEL,S,2015,3341.2,117.074,72.741501,11134.6,110.211,10994.9,10102.9,178433.48,97133.984,5869.2998,108.266,5868.7002,5421.2002,100.57504,5265.2998,112.273,5126.2002,4689.7002
BEL,S,2016,3306.8,116.44475,70.692001,10964.6,111.301,10857.2,9851.2998,175091.19,94422.867,5710.6001,109.098,5667.1001,5234.3999,101.03278,5254,113.655,5190.1001,4622.7998
BEL,S,2017,3369.8999,118.20475,70.782997,11164.4,112.429,11052.4,9930.2002,178300.11,95032.195,5775.6001,111.031,5675,5201.7998,101.54309,5388.7998,113.896,5377.3999,4731.2998
BEL,T,2010,448.5,42.03775,42.03775,448.5,100,439.20001,448.5,58317.324,58317.324,0,,0,0,100,448.5,100,439.20001,448.5
BEL,T,2011,436.10001,40.884998,40.884998,436.10001,100.877,432.29999,432.29999,56197.164,56197.164,0,,0,0,100.02441,436.10001,100.877,432.29999,432.29999
BEL,T,2012,466,43.061249,43.061249,466,102.743,457.5,453.60001,58836.414,58836.414,0,,0,0,100.24483,466,102.743,457.5,453.60001
BEL,T,2013,407.70001,36.25275,36.25275,407.70001,107.019,391.39999,381,49293.223,49293.223,0,,0,0,100.50159,407.70001,107.019,391.39999,381
BEL,T,2014,413.89999,35.618252,35.618252,413.89999,112.403,394.10001,368.20001,48022.219,48022.219,0,,0,0,99.695763,413.89999,112.403,394.10001,368.20001
BEL,T,2015,424.5,35.80275,35.80275,424.5,117.078,407.5,362.60001,48186.293,48186.293,0,,0,0,97.845177,424.5,117.078,407.5,362.60001
BEL,T,2016,456.89999,38.333752,38.333752,456.89999,118.595,451.10001,385.29999,51683.113,51683.113,0,,0,0,96.936089,456.89999,118.595,451.10001,385.29999
BEL,T,2017,473.20001,39.347252,39.347252,473.29999,119.708,468.89999,395.39999,53003.652,53003.652,0,,0,0,96.998718,473.29999,119.708,468.89999,395.39999
BEL,TOT,2010,183229,4473.9541,3747.1245,751108.63,100,725783.81,751108.63,6916124,5320787,424574.91,100,405168,424574.91,100,326533.69,100,320615.81,326533.69
BEL,TOT,2011,191626.09,4535.2412,3800.387,809644.88,104.011,778420.5,778420.5,7073362,5434910,470000.59,105.646,444882,444882,99.874527,339644.31,101.831,333538.5,333538.41
BEL,TOT,2012,198305.59,4554.9546,3812.3206,823010.13,106.774,801716.63,770798,7105367.5,5454232,476311.69,109.058,461410.59,436751.09,99.618347,346698.41,103.743,340306,334188.19
BEL,TOT,2013,202271.41,4540.0498,3791.4995,820616.38,107.489,815153,763439.31,7073512,5416716.5,469739.81,109.49,467887.41,429026.5,100.23071,350876.59,104.822,347265.59,334735
BEL,TOT,2014,204878.59,4559.875,3805.1853,830082.13,107.687,828555.38,770825.19,7091574,5425795.5,472017.5,109.238,473105.91,432100.81,101.2784,358064.59,105.593,355449.5,339097.59
BEL,TOT,2015,206560.2,4600.5791,3835.5576,842475.31,106.842,849142.31,788524.69,7117401.5,5457072.5,474368.69,106.991,484332.5,443374.31,102.81181,368106.59,106.548,364809.81,345485.41
BEL,TOT,2016,210093.59,4659.4502,3881.6985,867750.19,107.358,863579.31,808277.19,7207172,5531808.5,488475.81,106.452,490946.5,458869,102.77965,379274.41,108.447,372632.81,349733.5
BEL,TOT,2017,217053.5,4723.9897,3933.98,911581.19,110.202,888059,827194.13,7317100.5,5621304.5,519704.31,110.116,502414.41,471962.81,102.93585,391876.91,110.199,385644.59,355607.5
BEL,TOT_IND,2010,182780.5,4431.9165,3705.0867,750660.13,100,725344.63,750660.13,6857807,5262469.5,424574.91,100,405168,424574.91,100,326085.19,100,320176.59,326085.19
BEL,TOT_IND,2011,191190,4494.3564,3759.502,809208.81,104.01299,777988.19,777988.19,7017165,5378712.5,470000.59,105.64613,444882,444882,99.833244,339208.19,101.83185,333106.19,333106.19
BEL,TOT_IND,2012,197839.59,4511.8936,3769.2593,822544.13,106.77604,801259.13,770345.19,7046531,5395395.5,476311.69,109.05793,461410.59,436751.09,99.604858,346232.41,103.74471,339848.5,333734.97
BEL,TOT_IND,2013,201863.7,4503.7974,3755.2468,820208.69,107.48989,814761.63,763056.56,7024218.5,5367423,469739.81,109.4897,467887.41,429026.47,100.10648,350468.91,104.81983,346874.19,334353.63
BEL,TOT_IND,2014,204464.7,4524.2568,3769.5669,829668.19,107.68548,828161.31,770455.06,7043552,5377773,472017.5,109.23782,473105.91,432100.81,101.13818,357650.69,105.58602,355055.41,338729.22
BEL,TOT_IND,2015,206135.7,4564.7764,3799.7546,842050.81,106.83743,848734.81,788160.88,7069215.5,5408886,474368.69,106.99055,484332.5,443374.41,102.67332,367682.09,106.53635,364402.31,345123.63
BEL,TOT_IND,2016,209636.7,4621.1167,3843.3647,867293.31,107.35298,863128.19,807889.38,7155489,5480125,488475.81,106.45212,490946.5,458869.03,102.67674,378817.5,108.43583,372181.69,349347.16
BEL,TOT_IND,2017,216580.3,4684.6426,3894.6328,911107.88,110.19743,887590.13,826795.94,7264097,5568301,519704.31,110.11552,502414.41,471962.81,102.83918,391403.59,110.18913,385175.69,355210.72
BEL,U,2010,,0,0,,,,,0,0,,,,,,,,,
BEL,U,2011,,0,0,,,,,0,0,,,,,,,,,
BEL,U,2012,,0,0,,,,,0,0,,,,,,,,,
BEL,U,2013,,0,0,,,,,0,0,,,,,,,,,
BEL,U,2014,,0,0,,,,,0,0,,,,,,,,,
BEL,U,2015,,0,0,,,,,0,0,,,,,,,,,
BEL,U,2016,,0,0,,,,,0,0,,,,,,,,,
BEL,U,2017,,0,0,,,,,0,0,,,,,,,,,
CYP,A,2010,86.300003,18.799999,5.6500001,797.40002,,,,58646,15349,391.29999,,,391.29999,100,406.10001,100,405.60001,406.10001
CYP,A,2011,87.5,17.389999,5.6900001,817.09998,,,,53844,15418,385.60001,,,,113.82652,431.5,101.67295,424.39999,424.39999
CYP,A,2012,88.800003,17.1,5.5900002,766.59998,,,,53216,15235,381,,,,105.72132,385.60001,98.97776,396.10001,389.58249
CYP,A,2013,83.199997,15.35,5.1900001,739.29999,,,,47351,13985,374.39999,,,,113.17736,364.89999,98.331024,367.29999,371.09348
CYP,A,2014,82.400002,14.75,5.1799998,710.79999,,,,45523,14062,389.39999,,,,100.62349,321.5,101.35756,311.89999,317.19391
CYP,A,2015,84,15.06,5.8000002,749.40002,,,,46119,15684,421.60001,,,,100.15725,327.79999,102.48306,324.20001,319.85773
CYP,A,2016,90.599998,15.37,6.1700001,762.09998,,,,46183,16197,406.20001,,,,103.83246,356,107.21119,340.29999,332.0549
CYP,A,2017,90.5,15.29,6.1799998,786.20001,,,,45927,16210,426.10001,,,,106.02432,360.10001,106.79599,361.5,337.18494
CYP,B,2010,18.799999,.58999997,.57999998,86,,,,1052,1052,38.400002,,,38.400002,100,47.599998,100,51.700001,47.599998
CYP,B,2011,22.6,.69999999,.69,80.699997,,,,1264,1264,44.099998,,,,66.442398,36.599998,96.315788,38,38
CYP,B,2012,23.5,.64999998,.63999999,53.599998,,,,1174,1174,35.400002,,,,37.3316,18.200001,91.777344,19.1,19.830603
CYP,B,2013,17.6,.49000001,.47999999,79.099998,,,,813,813,61,,,,55.092907,18.200001,89.803642,18.6,20.266439
CYP,B,2014,13.9,.46000001,.44999999,35.900002,,,,717,717,26.200001,,,,27.115822,9.8000002,111.40199,7.9000001,8.7969704
CYP,B,2015,16.4,.47999999,.47,98.400002,,,,705,693,73.699997,,,,69.224815,24.700001,111.85484,24.6,22.082191
CYP,B,2016,13.9,.44999999,.44,49.799999,,,,756,744,32,,,,46.782692,17.799999,111.22996,17.9,16.002882
CYP,B,2017,14.9,.47999999,.47,54.5,,,,783,772,33.599998,,,,53.289856,20.9,110.70029,21,18.879807
CYP,C,2010,736.70001,36.439999,33.23,3268.8,,,,67066,59539,2281.8,,,2281.8,100,986.90002,100,984,986.90002
CYP,C,2011,717.20001,35.169998,32.23,3138.6001,,,,64390,57563,2225.6001,,,,93.570412,913,102.97767,886.59998,886.59998
CYP,C,2012,710.70001,32.68,30.23,2833.8,,,,59500,53885,2025.9,,,,90.979164,807.90002,101.42101,820.29999,796.58044
CYP,C,2013,529,29.459999,27.18,2455.5,,,,53642,48381,1758.2,,,,83.727005,697.29999,105.50631,670.29999,660.90839
CYP,C,2014,522.59998,28.23,26,2413.3999,,,,51368,46236,1695.4,,,,89.540024,718.09998,106.09729,714.09998,676.8316
CYP,C,2015,534.90002,28.65,26.48,2452.1001,,,,52206,47196,1697.1,,,,93.145256,755,105.51035,759.20001,715.56964
CYP,C,2016,575.59998,30.139999,27.959999,2631.3999,,,,55230,50194,1787.3,,,,99.182144,844.20001,104.72878,850.5,806.08209
CYP,C,2017,600.70001,31.34,29.16,2802.8,,,,57401,52365,1875.1,,,,104.45174,927.70001,105.14816,924,882.27893
CYP,C10-C12,2010,268.20001,13.47,12.48,1298.4,,,,24996,22466,965.5,,,965.5,100,332.89999,100,331.89999,332.89999
CYP,C10-C12,2011,268,13.09,12.34,1311,,,,24048,22149,1005.4,,,,86.425888,305.60001,110.40462,276.79999,276.80002
CYP,C10-C12,2012,267.5,12.49,12.01,1255.6,,,,22682,21459,975.40002,,,,83.385223,280.29999,111.27802,278.10001,251.89162
CYP,C10-C12,2013,223.10001,11.68,11.33,1163.5,,,,21151,20255,905.79999,,,,76.947365,257.70001,118.89031,241.2,216.75441
CYP,C10-C12,2014,213.8,11.44,11.1,1143.3,,,,20683,19799,887.20001,,,,77.253334,256.10001,120.34708,253,212.80118
CYP,C10-C12,2015,219.39999,11.73,11.39,1131.7,,,,21209,20341,878,,,,74.807877,253.7,120.06313,254.3,211.3055
CYP,C10-C12,2016,233.60001,12.26,11.91,1197.3,,,,22288,21398,905.40002,,,,82.52224,291.89999,119.165,294.10001,244.95447
CYP,C10-C12,2017,245.08784,12.75,12.39,1284.422,,,,23163,22236,959.98297,,,,85.68615,316.25183,119.64218,314.99051,264.33139
CYP,C13-C15,2010,19.6,1.5,1.27,51.299999,,,,2683,2178,30.200001,,,30.200001,100,21.1,100,21.1,21.1
CYP,C13-C15,2011,16.299999,1.28,1.08,46,,,,2299,1869,26.200001,,,,115.04363,19.9,95.67308,20.799999,20.799999
CYP,C13-C15,2012,16.700001,1.16,1,39.400002,,,,2064,1711,24.4,,,,101.74097,15,90.828873,15.8,16.514572
CYP,C13-C15,2013,10.2,1.03,.81,29.5,,,,1865,1398,18.4,,,,93.830811,11.1,80.656036,12.5,13.762144
CYP,C13-C15,2014,10.6,.94,.75,29.5,,,,1694,1258,18.1,,,,113.5397,11.5,76.028236,12.2,15.125959
CYP,C13-C15,2015,10.1,.89999998,.70999998,33.099998,,,,1626,1212,21,,,,125.48811,12.2,76.028236,12.2,16.046671
CYP,C13-C15,2016,10.8,.94,.75,34.799999,,,,1694,1280,21.799999,,,,129.33653,13,75.447868,13.1,17.230442
CYP,C13-C15,2017,11.306695,.94999999,.75999999,37.450359,,,,1716,1309,23.036745,,,,143.19481,14.63824,75.749985,14.579858,19.324413
CYP,C16-C18,2010,94.300003,5.1799998,4.52,336,,,,9501,8014,209.60001,,,209.60001,100,126.4,100,126,126.4
CYP,C16-C18,2011,91.199997,4.9499998,4.3000002,314.5,,,,9049,7585,199.2,,,,99.512688,115.3,96.243744,119.8,119.8
CYP,C16-C18,2012,88.599998,4.3600001,3.73,269.79999,,,,7986,6583,171.2,,,,96.915688,98.599998,95.758156,99.099998,102.96774
CYP,C16-C18,2013,53.299999,3.79,3.27,201.60001,,,,6918,5741,130.7,,,,78.745438,70.900002,97.82785,69.400002,72.474243
CYP,C16-C18,2014,52.200001,3.3800001,2.8800001,196.3,,,,6166,5058,127.9,,,,82.741669,68.300003,100.62714,66.400002,67.874329
CYP,C16-C18,2015,52.700001,3.3,2.8800001,197.3,,,,5998,5050,128,,,,86.927269,69.300003,99.906326,69.800003,69.364975
CYP,C16-C18,2016,53.700001,3.3800001,2.95,213.7,,,,6158,5195,136.7,,,,94.809372,77,99.133858,77.599998,77.672752
CYP,C16-C18,2017,57.612251,3.48,3.04,226.56877,,,,6332,5351,142.42027,,,,101.23933,84.883942,99.530823,84.545395,85.284073
CYP,C19,2010,1.2,.039999999,.039999999,2.2,,,,80,80,2,,,2,100,.2,100,.2,.2
CYP,C19,2011,1.4,.039999999,.039999999,3.3,,,,78,78,2.9000001,,,,256.41025,.30000001,60,.5,.5
CYP,C19,2012,1.1,.039999999,.039999999,3.2,,,,77,77,2.7,,,,346.32031,.40000001,60.000004,.40000001,.66666663
CYP,C19,2013,1.2,.039999999,.039999999,2.5,,,,78,78,2.0999999,,,,170.94016,.40000001,120.00001,.2,.33333331
CYP,C19,2014,.80000001,.039999999,.039999999,2.5999999,,,,76,76,2,,,,219.29823,.60000002,144.00002,.5,.41666663
CYP,C19,2015,1,.039999999,.039999999,4.1999998,,,,75,75,3,,,,444.4444,1.2,144.00002,1.2,.83333325
CYP,C19,2016,.5,.02,.02,3.2,,,,29,29,2.0999999,,,,1053.6396,1,130.90912,1.1,.76388878
CYP,C19,2017,.8224085,.02,.02,4.1045609,,,,27,27,2.7589078,,,,1450.3342,1.2867001,131.43332,1.2815683,.97897559
CYP,C20,2010,20.5,.86000001,.86000001,76.300003,,,,1528,1524,48.299999,,,48.299999,100,28,100,27.9,28
CYP,C20,2011,20.700001,.87,.86000001,65,,,,1515,1510,40.5,,,,88.250824,24.6,100.40816,24.5,24.5
CYP,C20,2012,22.200001,.85000002,.85000002,63.099998,,,,1474,1470,42.299999,,,,76.325409,20.799999,100.89323,20.700001,20.615854
CYP,C20,2013,15,.68000001,.67000002,52.700001,,,,1168,1164,34.099998,,,,82.429085,18.6,105.42775,17.799999,17.642414
CYP,C20,2014,14.5,.66000003,.64999998,48,,,,1128,1124,30.5,,,,77.092216,17.5,109.82058,16.799999,15.935083
CYP,C20,2015,13.3,.61000001,.61000001,52,,,,1048,1042,32.900002,,,,91.037758,19.1,109.2486,19.200001,17.483063
CYP,C20,2016,13.4,.62,.61000001,54.099998,,,,1061,1054,33.099998,,,,99.338257,21,108.73083,21.1,19.313749
CYP,C20,2017,14.460206,.58999997,.58999997,58.530468,,,,1020,1015,35.538364,,,,114.0591,23.273039,109.16623,23.180218,21.318901
CYP,C20_C21,2010,46.5,1.87,1.87,222.8,,,,3373,3369,140.7,,,140.7,100,82,100,81.800003,82
CYP,C20_C21,2011,48.900002,1.9299999,1.92,214.60001,,,,3457,3452,134.60001,,,,94.83342,80.099998,100.50188,79.699997,79.699997
CYP,C20_C21,2012,52.099998,2.04,2.04,230.8,,,,3669,3665,149.8,,,,95.823875,81,94.768944,85.900002,85.471039
CYP,C20_C21,2013,55.099998,2.02,2.01,242.10001,,,,3643,3639,155.89999,,,,99.248116,86.199997,98.068214,83.300003,87.897995
CYP,C20_C21,2014,55.200001,2.0599999,2.05,240.5,,,,3712,3708,148.3,,,,103.0531,92.199997,99.143524,91.199997,92.996483
CYP,C20_C21,2015,54.599998,2.0599999,2.0599999,263.5,,,,3719,3712,157.7,,,,118.9239,105.8,98.39949,106.6,107.52088
CYP,C20_C21,2016,59,2.1500001,2.1400001,269.89999,,,,3913,3906,151.3,,,,127.55695,118.6,97.740196,119.4,121.34209
CYP,C20_C21,2017,61.444672,2.1900001,2.1900001,294.3331,,,,4004,3997,166.48643,,,,136.26883,130.1658,98.131577,129.64665,132.64415
CYP,C21,2010,26,1.01,1.01,146.5,,,,1845,1845,92.400002,,,92.400002,100,54,100,53.900002,54
CYP,C21,2011,28.200001,1.0599999,1.0599999,149.60001,,,,1942,1942,94.099998,,,,97.116371,55.5,100.54348,55.200001,55.200001
CYP,C21,2012,29.9,1.1900001,1.1900001,167.7,,,,2195,2195,107.5,,,,100.93964,60.200001,92.833092,65.199997,64.847565
CYP,C21,2013,40.099998,1.34,1.34,189.39999,,,,2475,2475,121.8,,,,97.401558,67.599998,95.809418,65.5,70.55674
CYP,C21,2014,40.700001,1.4,1.4,192.5,,,,2584,2584,117.8,,,,102.6774,74.699997,96.195747,74.400002,77.65416
CYP,C21,2015,41.299999,1.45,1.45,211.5,,,,2671,2670,124.8,,,,116.22092,86.699997,95.425293,87.400002,90.856415
CYP,C21,2016,45.599998,1.53,1.53,215.8,,,,2852,2852,118.2,,,,123.40794,97.599998,94.745758,98.300003,103.01253
CYP,C21,2017,46.984463,1.6,1.6,235.80263,,,,2984,2982,130.94807,,,,128.66391,106.89277,95.125153,106.46644,112.37067
CYP,C22_C23,2010,130.2,4.6500001,4.52,613.79999,,,,8228,7961,436,,,436,100,177.8,100,177.2,177.8
CYP,C22_C23,2011,115.9,4.21,4.0900002,560.90002,,,,7305,7056,401.10001,,,,101.04224,159.8,100.18809,159.5,159.5
CYP,C22_C23,2012,108.3,3.45,3.3,425.89999,,,,5893,5584,311.20001,,,,96.408447,114.7,93.427429,123,122.76908
CYP,C22_C23,2013,70.400002,3.02,2.9300001,322.89999,,,,5121,4921,239.3,,,,72.736298,83.699997,103.98771,75.199997,80.49028
CYP,C22_C23,2014,67.400002,2.8499999,2.75,316.39999,,,,4791,4564,221.8,,,,83.226639,94.5,109.67454,89.599998,86.164032
CYP,C22_C23,2015,63.099998,2.77,2.6500001,306.20001,,,,4683,4414,201.89999,,,,94.606697,104.2,108.83892,105,95.737816
CYP,C22_C23,2016,64.900002,2.8,2.6800001,338.60001,,,,4810,4549,212.89999,,,,111.9095,125.7,108.06518,126.6,116.31869
CYP,C22_C23,2017,69.29612,2.8299999,2.71,355.32401,,,,4858,4601,223.21741,,,,116.84478,133.08395,108.49791,132.55316,122.66038
CYP,C24_C25,2010,88.900002,4.8699999,4.3299999,395.39999,,,,9101,7921,263.79999,,,263.79999,100,131.60001,100,131.2,131.60001
CYP,C24_C25,2011,86,4.79,4.1999998,390.20001,,,,8970,7681,265.29999,,,,92.979683,124.9,103.56551,120.6,120.59999
CYP,C24_C25,2012,87.400002,4.6100001,4.1300001,360.29999,,,,8556,7539,243.89999,,,,89.908295,116.4,104.64432,115.2,111.23394
CYP,C24_C25,2013,56.400002,4.0300002,3.51,271.89999,,,,7527,6401,185.8,,,,73.927795,86.099998,107.00565,84.199997,80.463036
CYP,C24_C25,2014,55.099998,3.5699999,3.0599999,240.8,,,,6688,5581,161.3,,,,80.592812,79.5,102.00179,83.400002,77.939812
