country,year,isic,value_added,gross_output
604,2010,18,1183739127,2949716915
604,2011,18,1410734541,3551225446
604,2012,18,1309807149,3298461169
604,2013,18,1771346745,4576780997
604,2014,18,1558623255,4231001703
604,2015,18,1262388760,3540341015
604,2016,18,1159089818,3249125498
604,2017,18,1185405375,3332936665
604,2010,19,85596567,282526260
604,2011,19,69794851,238011692
604,2012,19,76308791,261484554
604,2013,19,369369840,927125699
604,2014,19,341664307,866136629
604,2015,19,296755567,781613339
604,2016,19,286216964,743393751
604,2017,19,336452703,874408984
604,2010,20,189527189,492274855
604,2011,20,174139646,451305327
604,2012,20,110126836,277919279
604,2013,20,618824020,1605537439
604,2014,20,582942709,1506845262
604,2015,20,485171799,1288453005
604,2016,20,451547260,1217755407
604,2017,20,301795314,779331192
604,2010,21,822149816,2194269988
604,2011,21,911716350,2447481936
604,2012,21,1000536096,2677448242
604,2013,21,793145858,2059292372
604,2014,21,781601131,2053508153
604,2015,21,750524661,1987791256
604,2016,21,711098048,1877595138
604,2017,21,819202524,2214085744
604,2010,22,799208177,1982779169
604,2011,22,880894666,2202588868
604,2012,22,921787953,2316401816
604,2013,22,972279127,2224731568
604,2014,22,930594947,2145440507
604,2015,22,753978958,1835488135
604,2016,22,838799406,1887965317
604,2017,22,723818030,1636258131
604,2010,23,1522985001,9372214681
604,2011,23,1776788061,10934079373
604,2012,23,1936366435,11745781559
604,2013,23,2064844023,11511163075
604,2014,23,2077459877,11026599095
604,2015,23,2540792899,7993872704
604,2016,23,2294772659,7351568653
604,2017,23,3193080300,9901278582
604,2010,24,2179404451,5215714349
604,2011,24,2358045096,5697811626
604,2012,24,2744934194,6666143966
604,2013,24,2256931144,6084609380
604,2014,24,2148258357,5840346257
604,2015,24,1892013004,5288529628
604,2016,24,1899520661,5244940686
604,2017,24,1897568708,5304727391
604,2010,25,497837087,1532544932
604,2011,25,560855815,1729092989
604,2012,25,574009719,1815706104
604,2013,25,1176579880,3605982311
604,2014,25,1092621319,3484623697
604,2015,25,1050734525,3195225281
604,2016,25,1032573624,2981574857
604,2017,25,1065791378,3073773006
604,2010,26,2262438299,5042683775
604,2011,26,2425169747,5478574489
604,2012,26,2925023108,6648503594
604,2013,26,2352789649,5277399340
604,2014,26,2328248523,5255290161
604,2015,26,2025160476,4635039327
604,2016,26,1953445596,4425696476
604,2017,26,2038038478,4638876144
604,2010,27,1738866068,9476758020
604,2011,27,1993051814,11140078792
604,2012,27,1858980522,10268414755
604,2013,27,2306525892,6828160490
604,2014,27,2198979657,6446888460
604,2015,27,1792152401,5396240908
604,2016,27,1514342551,5045536941
604,2017,27,1792369731,5896356619
604,2010,28,1253289677,2984481041
604,2011,28,1320275952,3153140046
604,2012,28,1425925069,3403317276
604,2013,28,1820571383,4415783121
604,2014,28,1572360273,4026355351
604,2015,28,1549409488,3768324656
604,2016,28,1514046260,3436973899
604,2017,28,1482906853,3382622479
604,2010,29,126159020,327880713
604,2011,29,166695109,424529610
604,2012,29,194720096,493337089
604,2013,29,716162965,1801695770
604,2014,29,816824255,1978482898
604,2015,29,815528261,1930010278
604,2016,29,801170467,1895076298
604,2017,29,833924247,1984978936
604,2010,30,6726428,16982257
604,2011,30,9578810,24186486
604,2012,30,10657472,26868129
604,2013,30,13387785.91597043,45012938.43269641
604,2014,30,14459915.59929466,54220459.4059133
604,2015,30,9443619.426546896,23616044.40319708
604,2016,30,8556255.863307586,29738595.92636639
604,2017,30,7817958.205457984,24309761.39078924
604,2010,31,215461263,669838680
604,2011,31,216887549,672085981
604,2012,31,304095108,939558748
604,2013,31,312743000,1213220775
604,2014,31,314542501,1106006106
604,2015,31,335694921,1030636793
604,2016,31,392881672,1084424523
604,2017,31,341666646,942803654
604,2010,32,13094642,46500597
604,2011,32,12748266,45544824
604,2012,32,20557434,71939645
604,2013,32,30138590.48544395,66700711.93158717
604,2014,32,31140087.24219606,75229293.8157268
604,2015,32,30290596.42016819,82320522.98605679
604,2016,32,28823888.34319718,67516001.68711704
604,2017,32,29071294.50644661,66199343.64373253
604,2010,33,0,0
604,2011,33,0,0
604,2012,33,0,0
604,2013,33,27534753.21098989,113683384.026643
604,2014,33,21323935.32128944,78014454.22125234
604,2015,33,17732736.99636528,87190078.80839629
604,2016,33,14174463.79349523,74890388.38651657
604,2017,33,14943480.29525471,83084545.87624848
604,2010,34,144547940,549951949
604,2011,34,155285574,584764896
604,2012,34,187521468,706216594
604,2013,34,0,0
604,2014,34,0,0
604,2015,34,0,0
604,2016,34,0,0
604,2017,34,0,0
604,2010,35,317583116,916150259
604,2011,35,383279474,1108940126
604,2012,35,412269401,1193247538
604,2013,35,714682525,1714349796
604,2014,35,737219994,1615332485
604,2015,35,737335524,1543442974
604,2016,35,778356072,1565008287
604,2017,35,976234232,1968416998
604,2010,36,701417813,1954996682
604,2011,36,697577430,1965843651
604,2012,36,765562147,2201728019
604,2013,36,2765092255,6401053481
604,2014,36,2463153090,5652254773
604,2015,36,2051538748,4830050128
604,2016,36,2004111332,4625989093
604,2017,36,2064108195,4767691217
604,2010,37,0,0
604,2011,37,0,0
604,2012,37,0,0
604,2013,37,0,0
604,2014,37,0,0
604,2015,37,0,0
604,2016,37,0,0
604,2017,37,0,0
608,2010,15,4767204650,17690688186
608,2011,15,5133084267,19574086924
608,2012,15,6310657005,25002260614
608,2013,15,6300801827,24566495199
608,2014,15,6252236449,25579976589
608,2015,15,6565700075,26202518348
608,2016,15,6885049868,27453721270
608,2017,15,6668041243,26588412460
608,2010,16,-115097288,841837350
608,2011,16,0,931461642
608,2012,16,981627371,1874126932
608,2013,16,1891500968,2877761570
608,2014,16,1976859907,2703177919
608,2015,16,2403520308,3301859840
608,2016,16,2520425391,3459527764
608,2017,16,2440984565,3350487543
608,2010,17,106163504,403483387
608,2011,17,114311479,446439324
608,2012,17,115726722,531177837
608,2013,17,134264128,611433042
608,2014,17,135127361,575896189
608,2015,17,150452148,605830317
608,2016,17,157770006,634759470
608,2017,17,152797282,614752603
608,2010,18,374997251,1011180221
608,2011,18,403778027,1118833215
608,2012,18,526308293,1497371237
608,2013,18,536915155,1299834131
608,2014,18,505032599,1424524848
608,2015,18,505858535,1237527152
608,2016,18,530463043,1296620617
608,2017,18,513743476,1255752669
608,2010,19,79561666,288164416
608,2011,19,85667968,318843183
608,2012,19,93388220,379490203
608,2013,19,110492851,373343329
608,2014,19,149633449,546951588
608,2015,19,179417373,657079866
608,2016,19,188144074,688456249
608,2017,19,182213995,666756922
608,2010,20,138662084,629998042
608,2011,20,149304301,697069346
608,2012,20,193769938,923676155
608,2013,20,191513089,936126533
608,2014,20,240364072,879082433
608,2015,20,154100272,878802290
608,2016,20,161595571,920766195
608,2017,20,156502270,891744734
608,2010,21,259257085,1243458608
608,2011,21,279154885,1375840590
608,2012,21,201900149,1323551856
608,2013,21,330300591,1571754917
608,2014,21,293117578,1736360685
608,2015,21,327342205,1760725265
608,2016,21,343263838,1844802091
608,2017,21,332444568,1786656112
608,2010,22,131457419,419998695
608,2011,22,141546684,464712897
608,2012,22,144261753,526773260
608,2013,22,137750896,522379102
608,2014,22,132784763,591933975
608,2015,22,159572457,599698832
608,2016,22,167333919,628335199
608,2017,22,162059752,608530817
608,2010,23,4262634277,8735600425
608,2011,23,4589788471,9665616185
608,2012,23,603663022,11304217774
608,2013,23,551639682,11194433610
608,2014,23,717848619,11427868907
608,2015,23,772896813,8541554769
608,2016,23,810489824,8949424659
608,2017,23,784944144,8667349383
608,2010,24,1633397225,5274147021
608,2011,24,1758759318,5835647045
608,2012,24,1357988785,6580363162
608,2013,24,1959492944,7321294010
608,2014,24,1907708215,7092170465
608,2015,24,1510433195,6984091542
608,2016,24,1583899318,7317590622
608,2017,24,1533976685,7086948824
608,2010,25,438043609,1947143743
608,2011,25,471663149,2154441957
608,2012,25,524350221,2595794647
608,2013,25,592067344,2691643548
608,2014,25,604165040,2792309269
608,2015,25,592446537,2882699190
608,2016,25,621262608,3020351670
608,2017,25,601681146,2925153759
608,2010,26,875887703,2392879716
608,2011,26,943111471,2647632194
608,2012,26,1053490231,3597031883
608,2013,26,1444982629,4076573666
608,2014,26,1742419905,3879117077
608,2015,26,1104128885,3534482683
608,2016,26,1157832729,3703258638
608,2017,26,1121339211,3586536307
608,2010,27,965269881,4733508988
608,2011,27,1039353668,5237451218
608,2012,27,467212195,4698476075
608,2013,27,421757574,4781348430
608,2014,27,434529408,4958671841
608,2015,27,482717123,4405746982
608,2016,27,506196053,4616126894
608,2017,27,490241352,4470632036
608,2010,28,423523438,1653060417
608,2011,28,456028565,1829049722
608,2012,28,508752381,2111663380
608,2013,28,526996714,2387941343
608,2014,28,524449132,2302435982
608,2015,28,480255738,2157403802
608,2016,28,503614948,2260422523
608,2017,28,487741601,2189176680
608,2010,29,261695587,946626426
608,2011,29,281780540,1047406847
608,2012,29,384690115,1359309447
608,2013,29,513497267,1590837905
608,2014,29,530012803,1459753918
608,2015,29,382811271,1498587780
608,2016,29,401430869,1570147216
608,2017,29,388778243,1520658033
608,2010,30,317825444.1265559,2330959136.37969
608,2011,30,1036451541.749313,4310341518.311625
608,2012,30,1957216834.75385,4723986674.157179
608,2013,30,954454462.2885182,3939573854.870825
608,2014,30,1012092417.627955,4237339677.592052
608,2015,30,726584367.7702479,1993747178.224388
608,2016,30,769498987.6536919,2951137060.991934
608,2017,30,677286173.8692102,2316868347.305535
608,2010,31,778325460,2438900897
608,2011,31,838061394,2698552914
608,2012,31,524264995,2789857229
608,2013,31,585188045,2501708929
608,2014,31,602317992,2606883625
608,2015,31,650003384,2693963717
608,2016,31,681618969,2822603844
608,2017,31,660135146,2733638711
608,2010,32,2465991590.710022,9164087982.08214
608,2011,32,1737715049.616574,5870553757.92395
608,2012,32,4060738472.124047,6388638588.901145
608,2013,32,2148668372.535231,5837707778.616808
608,2014,32,2179587146.666125,5879184261.722507
608,2015,32,2330533755.676685,6949779887.405174
608,2016,32,2592249840.89702,6700012848.023866
608,2017,32,2518507429.721259,6309200713.038603
608,2010,33,1261347212.163422,5634519159.215428
608,2011,33,1581460933.714748,8772332079.46179
608,2012,33,4624031277.984703,14437135214.38606
608,2013,33,1963033188.250488,9949674538.893997
608,2014,33,1492525534.085324,6096845100.898367
608,2015,33,1364342305.358166,7360884432.020663
608,2016,33,1274767341.449288,7431816929.984201
608,2017,33,1294585149.66186,7918463344.682181
608,2010,34,1310074045,5464505344
608,2011,34,1410621310,6046271433
608,2012,34,1044174360,5909343494
608,2013,34,1578752013,6379489700
608,2014,34,3225622328,7759202727
608,2015,34,3172703066,8502150635
608,2016,34,3327020513,8908138929
608,2017,34,3222156763,8627364930
608,2010,35,1165049689,2715826037
608,2011,35,1254466436,3004960257
608,2012,35,863427645,3160299293
608,2013,35,443596992,2182434063
608,2014,35,442953751,2054728766
608,2015,35,721537381,3458904983
608,2016,35,756632315,3624072008
608,2017,35,732784160,3509845547
608,2010,36,242320581,856069334
608,2011,36,260918516,947208801
608,2012,36,297289657,1152133657
608,2013,36,346933417,1213772215
608,2014,36,399615688,1357603129
608,2015,36,329759637,1279656391
608,2016,36,345798851,1340761579
608,2017,36,334899681,1298502360
608,2010,37,71669760,328089600
608,2011,37,0,0
608,2012,37,765952,6840320
608,2013,37,24289280,126820352
608,2014,37,28966912,145170432
608,2015,37,109312000,342212608
608,2016,37,0,0
608,2017,37,0,0
616,2010,15,11766036184,54584034186
616,2011,15,12535723025,63496937876
616,2012,15,11614464576,63798728309
616,2013,15,12215926276,66839445803
616,2014,15,12505245846,66537774144
616,2015,15,10991768066,56010996982
616,2016,15,11163899709,56647039510
616,2017,15,12634479930,64019909504
616,2010,16,410691120,3979464820
616,2011,16,1103426306,3530157246
616,2012,16,377536922,3258793964
616,2013,16,397489404,3274207727
616,2014,16,450723139,3283726550
616,2015,16,430786376,2930701757
616,2016,16,427933648,2895164128
616,2017,16,484303803,3372747348
616,2010,17,888152713,2656641720
616,2011,17,932224107,3071764033
616,2012,17,792724769,2830884580
616,2013,17,879443703,3196250613
616,2014,17,975859381,3575542573
616,2015,17,900200339,3189439653
616,2016,17,980695100,3466074469
616,2017,17,1109878527,3742090329
616,2010,18,1059715649,2310998737
616,2011,18,1103565316,2505726061
616,2012,18,874837052,2115131975
616,2013,18,969353647,2260231336
616,2014,18,1020295015,2334528333
616,2015,18,851915871,2087221708
616,2016,18,849780844,2129265901
616,2017,18,961719408,2150051800
616,2010,19,344318155,1016526814
616,2011,19,379120237,1196606948
616,2012,19,320996362,1108838081
616,2013,19,395098915,1270425557
616,2014,19,448468206,1418889117
616,2015,19,367517069,1178363396
616,2016,19,364413096,1225592213
616,2017,19,412415918,1352680869
616,2010,20,2136256297,8018546170
616,2011,20,2371935244,9166615723
616,2012,20,1988172691,8586844549
616,2013,20,2291706352,9222338945
616,2014,20,2556175969,10196450963
616,2015,20,2199330409,8940510388
616,2016,20,2228641249,8428422616
616,2017,20,2522212118,9564058451
616,2010,21,2146854752,8087700643
616,2011,21,2516156666,9621253773
616,2012,21,2337953285,9090569772
616,2013,21,2610175988,10106563549
616,2014,21,2759518681,10586423134
616,2015,21,2376595609,9455655591
616,2016,21,2437351546,9477065240
616,2017,21,2758415070,10700585055
616,2010,22,1131917811,3228694789
616,2011,22,1185202697,3592880297
616,2012,22,1062320540,3260335932
616,2013,22,1217967044,3681259318
616,2014,22,1365964437,3939516765
616,2015,22,1212661996,3556956949
616,2016,22,1193721284,3457110801
616,2017,22,1350965880,3690389014
616,2010,23,-421952008,25191264136
616,2011,23,-14046642,34160320050
616,2012,23,2160750035,36186874952
616,2013,23,1317439098,34135084919
616,2014,23,1013530138,31482573877
616,2015,23,1926606257,22661738128
616,2016,23,2733485717,20350364276
616,2017,23,3093557926,24722777637
616,2010,24,5451991070,19429665218
616,2011,24,6255762047,22702430756
616,2012,24,5074517808,22007267170
616,2013,24,5719571218,22510145715
616,2014,24,5439716591,22692676457
616,2015,24,5128810912,20007757318
616,2016,24,5182235413,19198584735
616,2017,24,5864872582,20730180142
616,2010,25,4859536028,17195638183
616,2011,25,5551760819,20959395793
616,2012,25,5025687164,19482215290
616,2013,25,5717446373,21218738205
616,2014,25,6258791020,22837125603
616,2015,25,5527740644,20007314050
616,2016,25,5843336004,20725844616
616,2017,25,6613057569,23652596652
616,2010,26,4547145819,13226904765
616,2011,26,5138010964,15694548792
616,2012,26,4075805333,13524893219
616,2013,26,4121645357,13191655152
616,2014,26,4641997777,14549815443
616,2015,26,3936129004,12275913168
616,2016,26,4084569774,12494843625
616,2017,26,4622615410,14041793428
616,2010,27,2168449210,12515878654
616,2011,27,2718511753,15944884628
616,2012,27,2356329006,14048536281
616,2013,27,2243232115,13236277818
616,2014,27,2640404717,13956898052
616,2015,27,2249501809,11964451519
616,2016,27,2614412345,11690655750
616,2017,27,2958799448,14878812817
616,2010,28,6360147881,19574996943
616,2011,28,7850125459,24426133867
616,2012,28,7112934014,23080639007
616,2013,28,7753899150,23523059837
616,2014,28,8436136985,25826250590
616,2015,28,7518836944,22833565460
616,2016,28,7651568602,23307830725
616,2017,28,8659482122,27066457560
616,2010,29,6759181171,18321461588
616,2011,29,7352512499,20182659503
616,2012,29,6549841814,19271346483
616,2013,29,6990660924,19797044992
616,2014,29,7405230102,22204017528
616,2015,29,6265105566,20820489704
616,2016,29,6002690895,18844241214
616,2017,29,6793403705,21357353475
616,2010,30,151262580.4124662,1799134930.632993
616,2011,30,503492211.8991147,2699467511.621032
616,2012,30,299953508.2658916,1952544235.272518
616,2013,30,342054861.3260906,1993640337.938435
616,2014,30,395302481.4852927,2914562478.512784
616,2015,30,262700828.7996793,1166266542.788116
616,2016,30,251983811.793745,1646369618.179802
616,2017,30,259171388.1846989,1491409413.269886
616,2010,31,3242207904,12967372908
616,2011,31,3571184863,14411575820
616,2012,31,3137360216,13447665259
616,2013,31,3398912968,14885334048
616,2014,31,3543177286,15448741252
616,2015,31,3288228555,14413861462
616,2016,31,3091590808,13986469273
616,2017,31,3498834908,14909788232
616,2010,32,1173638732.139109,7073238882.07037
616,2011,32,844155234.2188008,3676592464.289915
616,2012,32,622328977.1657165,2640587348.867581
616,2013,32,770034078.3582888,2954200159.02432
616,2014,32,851301909.473736,4043869776.146134
616,2015,32,842618113.3523748,4065357860.28844
616,2016,32,848870507.3188878,3737778817.5969
616,2017,32,963735998.0131289,4061344851.371466
616,2010,33,600312648.4484252,4348965229.999665
616,2011,33,768249388.8755949,5493909322.278913
616,2012,33,708656485.8497969,5967236379.160338
616,2013,33,703506632.8628676,5035080757.674608
616,2014,33,582949775.1666527,4193583078.163986
616,2015,33,493285942.1184089,4305838439.375799
616,2016,33,417441398.8873672,4146035019.223299
616,2017,33,495387981.1902853,5097255864.635524
616,2010,34,5842279894,31358255190
616,2011,34,7053500287,37089809788
616,2012,34,6196848336,32169668010
616,2013,34,7007793469,35093548389
616,2014,34,7263169315,36564417969
616,2015,34,6575347257,33876502602
616,2016,34,7028426011,36062844126
616,2017,34,7954255206,39943899328
616,2010,35,1412115108,3746828026
616,2011,35,1712577703,5243569503
616,2012,35,1441784997,4920958671
616,2013,35,1599519726,5277459225
616,2014,35,1662290326,5582574220
616,2015,35,1487051058,5661383203
616,2016,35,1492289936,5280061499
616,2017,35,1688863904,5681732770
616,2010,36,3521875188,11102041049
616,2011,36,3825832314,12972142785
616,2012,36,3232322535,11347824169
616,2013,36,3802378788,12725637806
616,2014,36,4352303726,14396081879
616,2015,36,3872748427,12920261515
616,2016,36,4178522337,13524120120
616,2017,36,4728944005,15055093561
616,2010,37,0,0
616,2011,37,0,0
616,2012,37,0,0
616,2013,37,0,0
616,2014,37,401408,0
616,2015,37,0,229376
616,2016,37,0,0
616,2017,37,0,0
620,2010,15,3763881655,16536630460
620,2011,15,3770878045,18468349508
620,2012,15,3312630025,17544783219
620,2013,15,3532454634,18048778351
620,2014,15,3647455223,18155018493
620,2015,15,3154296664,15220277018
620,2016,15,3314031051,15199632217
620,2017,15,3712262243,16840601850
620,2010,16,380639557,684197599
620,2011,16,395076161,712721830
620,2012,16,378777156,665943703
620,2013,16,440013323,747119814
620,2014,16,542633911,901780625
620,2015,16,531797498,861079437
620,2016,16,512480145,835697733
620,2017,16,574062423,733606266
620,2010,17,1030004850,3695806210
620,2011,17,999228459,3994828633
620,2012,17,900302472,3589389226
620,2013,17,1039488374,3987736855
620,2014,17,1153727226,4142194096
620,2015,17,1036755567,3641620613
620,2016,17,1135022401,3783150097
620,2017,17,1271412591,4094785030
620,2010,18,1296214149,3773947248
620,2011,18,1365945849,4026662911
620,2012,18,1214451110,3666095395
620,2013,18,1335574592,4016017801
620,2014,18,1489656189,4461804012
620,2015,18,1279308475,3863212200
620,2016,18,1368420444,4122406819
620,2017,18,1532856956,4287708773
620,2010,19,804587806,2661828168
620,2011,19,905533463,3143510574
620,2012,19,863940907,2947472292
620,2013,19,977482858,3334222855
620,2014,19,1068683655,3608581712
620,2015,19,924074414,3012890791
620,2016,19,946976584,3048996888
620,2017,19,1060770211,3143801533
620,2010,20,904581846,3322980749
620,2011,20,876618604,3518985622
620,2012,20,778369084,3271771210
620,2013,20,814967342,3327849633
620,2014,20,837964706,3556971917
620,2015,20,754387204,3164832934
620,2016,20,799084133,3118020927
620,2017,20,895106234,3389463847
620,2010,21,1207742617,4389009797
620,2011,21,1156035582,5027976315
620,2012,21,1051916129,4727647907
620,2013,21,1068565851,4814786850
620,2014,21,939592523,4820420082
620,2015,21,979527751,4361959455
620,2016,21,927840170,4316204572
620,2017,21,1039334266,4708941088
620,2010,22,653073666,1538054088
620,2011,22,644466232,1543187961
620,2012,22,497883833,1227942156
620,2013,22,525387086,1273701819
620,2014,22,520742811,1291707487
620,2015,22,454384653,1107070425
620,2016,22,443345654,1072082399
620,2017,22,496620372,1138047598
620,2010,23,641286297,9177333543
620,2011,23,530753228,11561884756
620,2012,23,376721409,11698406778
620,2013,23,318126725,12559101066
620,2014,23,156289184,11060179813
620,2015,23,611428476,7825352827
620,2016,23,654620660,6629499748
620,2017,23,733283280,8108208834
620,2010,24,1406406233,6610864415
620,2011,24,1451439103,7556908756
620,2012,24,1220746923,7216296344
620,2013,24,1313002957,7171526927
620,2014,24,1369719388,6924353939
620,2015,24,1388773374,5866519491
620,2016,24,1421515733,5676771364
620,2017,24,1592332451,6346539263
620,2010,25,1198074255,3928242688
620,2011,25,1325075953,4641658152
620,2012,25,1249399358,4337050009
620,2013,25,1352304095,4533438360
620,2014,25,1429024381,4740418001
620,2015,25,1354835893,4214786354
620,2016,25,1415984974,4360561370
620,2017,25,1586137086,4912570024
620,2010,26,1961737315,5706679476
620,2011,26,1823578135,5686204867
620,2012,26,1451765045,4493803113
620,2013,26,1466357069,4433061344
620,2014,26,1507567088,4561972375
620,2015,26,1305926076,3962584416
620,2016,26,1397954779,3951174457
620,2017,26,1565940291,4439613782
620,2010,27,438119566,2916647287
620,2011,27,469309320,3764622611
620,2012,27,357576941,3378157805
620,2013,27,390488603,3295718369
620,2014,27,409429897,3171423097
620,2015,27,362997528,2580909299
620,2016,27,438478592,2524680905
620,2017,27,491168458,3239361974
620,2010,28,2591368695,7383268805
620,2011,28,2511416444,7585267358
620,2012,28,2213687917,6523499083
620,2013,28,2313057370,6721555345
620,2014,28,2496779387,7234543759
620,2015,28,2229002371,6369481254
620,2016,28,2391279153,6595762117
620,2017,28,2678627683,7370658448
620,2010,29,1698044535,5431729170
620,2011,29,1638273175,5295577152
620,2012,29,1574083799,4764651823
620,2013,29,1651576923,4962564476
620,2014,29,1781935433,5393303415
620,2015,29,1541713637,4321700278
620,2016,29,1611884509,4388215166
620,2017,29,1805576928,4702404788
620,2010,30,30707812.81785984,267976810.7909414
620,2011,30,105026455.0541629,541333770.651418
620,2012,30,71009594.87199385,332682736.3134679
620,2013,30,78420122.97252059,353745471.8305494
620,2014,30,91674035.20983875,474131955.3441037
620,2015,30,58339631.43970617,197123176.2259525
620,2016,30,64051896.30541752,363168951.0117599
620,2017,30,65205921.40269775,337819499.6368203
620,2010,31,986166356,3973935328
620,2011,31,980878670,4049043867
620,2012,31,814730649,3471438877
620,2013,31,824394350,3489568539
620,2014,31,790467671,3402805575
620,2015,31,727880483,2987825774
620,2016,31,725967455,2988601159
620,2017,31,813203477,3137941753
620,2010,32,238260370.8335779,1053541880.215075
620,2011,32,176087394.5418282,737280094.4166553
620,2012,32,147327260.1514857,449914428.9928893
620,2013,32,176539420.8513257,524184282.0137668
620,2014,32,197424212.7953902,657844152.6837487
620,2015,32,187125523.7450477,687129592.17659
620,2016,32,215774836.1867833,824508176.8463454
620,2017,32,242470027.9593,919936184.7494296
620,2010,33,121869456.3485623,647767887.0733563
620,2011,33,160253739.7883286,1101713073.501784
620,2012,33,167764032.014581,1016722945.880535
620,2013,33,161287217.0481907,893409400.0978862
620,2014,33,135191051.7065236,682199046.8231145
620,2015,33,109547123.2012015,727775785.6762598
620,2016,33,106109646.5077992,914564489.1418948
620,2017,33,124636558.0382454,1154580633.856047
620,2010,34,1380182606,7883106435
620,2011,34,1524838256,9765692878
620,2012,34,1314927295,8307657267
620,2013,34,1374344562,8214334815
620,2014,34,1472408656,8626419770
620,2015,34,1309364157,8047942737
620,2016,34,1251832010,8011194148
620,2017,34,1402258650,9720902601
620,2010,35,111648979,313491245
620,2011,35,101062753,302215171
620,2012,35,86085721,286267147
620,2013,35,96128443,335121792
620,2014,35,111843619,407041754
620,2015,35,137413370,442517626
620,2016,35,179196602,821981423
620,2017,35,200729796,895765958
620,2010,36,1017952541,2917442070
620,2011,36,989219517,3055376030
620,2012,36,840941855,2746006023
620,2013,36,902067152,2891155704
620,2014,36,968117289,3125783683
620,2015,36,884924338,2866937501
620,2016,36,951954334,2772458991
620,2017,36,1066346113,3069877350
620,2010,37,0,0
620,2011,37,0,0
620,2012,37,0,0
620,2013,37,133120,122880
620,2014,37,264192,0
620,2015,37,221184,0
620,2016,37,0,106496
620,2017,37,0,344064
634,2010,15,96257143,323316758
634,2011,15,98475000,352540110
634,2012,15,127610714,465994231
634,2013,15,183506593,481363462
634,2014,15,181984341,502166758
634,2015,15,249036813,631253571
634,2016,15,277229670,721095055
634,2017,15,375714286,922007692
634,2010,16,2315402994.937965,4920466684.636442
634,2011,16,4909803163.649612,2387505543.429107
634,2012,16,0,0
634,2013,16,0,0
634,2014,16,1324789503.89641,0
634,2015,16,0,0
634,2016,16,0,0
634,2017,16,0,0
634,2010,17,12848626,24375549
634,2011,17,6098352,11673901
634,2012,17,7233242,15213187
634,2013,17,12147253,26928571
634,2014,17,12489011,29623626
634,2015,17,11394231,21470055
634,2016,17,10416758,22160440
634,2017,17,8932967,20352198
634,2010,18,63965385,135380769
634,2011,18,122862363,199525275
634,2012,18,169809066,261577473
634,2013,18,174775824,265940110
634,2014,18,195781319,291922253
634,2015,18,242507418,380979121
634,2016,18,219429396,411165385
634,2017,18,206799725,410183242
634,2010,19,4624451,8206044
634,2011,19,4788736,7182967
634,2012,19,2132967,3574725
634,2013,19,3732418,6284615
634,2014,19,4296978,6766484
634,2015,19,2317308,4454670
634,2016,19,3442033,7029945
634,2017,19,2365659,4951648
634,2010,20,36977473,66713736
634,2011,20,48973901,99635165
634,2012,20,60529670,132217033
634,2013,20,93893956,161482143
634,2014,20,95281868,189343132
634,2015,20,137822253,249913736
634,2016,20,136041209,250749451
634,2017,20,116704945,234197527
634,2010,21,10164286,18264011
634,2011,21,11058791,19388187
634,2012,21,12420055,25026099
634,2013,21,13494231,27009615
634,2014,21,13208791,31236813
634,2015,21,11699176,29818956
634,2016,21,12963187,30650549
634,2017,21,25173626,60536264
634,2010,22,175062363,247687088
634,2011,22,196389560,287665659
634,2012,22,195437637,287180220
634,2013,22,216185440,322284066
634,2014,22,226627747,331891209
634,2015,22,238454121,364293956
634,2016,22,199111813,309557967
634,2017,22,193383791,296242857
634,2010,23,3761037637,8527200000
634,2011,23,4316189835,10729321703
634,2012,23,4540473077,11022140385
634,2013,23,3683356868,10146504396
634,2014,23,2474665934,7971559890
634,2015,23,1627867582,5095278571
634,2016,23,1740775549,4788343407
634,2017,23,2873530495,9015462088
634,2010,24,2505230220,4100363462
634,2011,24,5765946154,8266942033
634,2012,24,12227209066,15427242033
634,2013,24,12278037912,15188191484
634,2014,24,13117659341,16656401099
634,2015,24,7918800000,11236677473
634,2016,24,6360771703,9694514286
634,2017,24,6417792308,9775517308
634,2010,25,106790385,267145330
634,2011,25,115998901,299249176
634,2012,25,116626099,292779670
634,2013,25,107748626,293550549
634,2014,25,155864560,421353297
634,2015,25,336623901,727593407
634,2016,25,239474725,588472253
634,2017,25,227015659,591618681
634,2010,26,735983791,1958045604
634,2011,26,545993132,1481402473
634,2012,26,543214286,1606986264
634,2013,26,975867308,2565006044
634,2014,26,103830769,2647412637
634,2015,26,1221995879,3047648077
634,2016,26,1238451923,3240741484
634,2017,26,1076711813,2901173352
634,2010,27,1779917033,2969396978
634,2011,27,933777747,6242830495
634,2012,27,1155988462,4317407418
634,2013,27,1533182143,4353425275
634,2014,27,1588312363,4523214835
634,2015,27,1295976923,3749815659
634,2016,27,966157692,3186055495
634,2017,27,1282436264,3566782967
634,2010,28,215062088,563754945
634,2011,28,218465659,523083242
634,2012,28,264882143,685293956
634,2013,28,408829670,884704396
634,2014,28,524487637,1202600275
634,2015,28,826444505,1854719780
634,2016,28,848154670,2027655220
634,2017,28,936151648,2086248077
634,2010,29,27320055,72194231
634,2011,29,22415659,65975824
634,2012,29,49745879,79826374
634,2013,29,36488462,82530495
634,2014,29,21054945,63806319
634,2015,29,51525549,138247253
634,2016,29,487326923,617240385
634,2017,29,234169505,340576099
634,2010,30,314141534.3832478,1599626932.114736
634,2011,30,1937161388.077401,1405921747.141162
634,2012,30,0,0
634,2013,30,0,0
