country,isic,year,value,isicComb,variable
372,20,2015,1001154552,,14
372,21,2015,569616647,,14
372,22,2015,1129917173,,14
372,23,2015,...,,14
372,24,2015,...,,14
372,25,2015,1735578555,,14
372,26,2015,1930552405,,14
372,27,2015,933279655,,14
372,28,2015,2418320008,,14
372,29,2015,...,,14
372,30,2015,...,,14
372,31,2015,1204002817,,14
372,32,2015,...,,14
372,33,2015,...,,14
372,34,2015,724996936,,14
372,35,2015,41257284,,14
372,36,2015,...,,14
372,37,2015,...,,14
372,D,2015,213080780129,,14
372,15,2016,25083652735,,14
372,16,2016,...,,14
372,17,2016,279856421,,14
372,18,2016,88160300,,14
372,19,2016,43029310,,14
372,20,2016,980714216,,14
372,21,2016,533718274,,14
372,22,2016,1005492044,,14
372,23,2016,...,,14
372,24,2016,...,,14
372,25,2016,1986206260,,14
372,26,2016,2154341343,,14
372,27,2016,844546948,,14
372,28,2016,2916258665,,14
372,29,2016,...,,14
372,30,2016,...,,14
372,31,2016,1537772267,,14
372,32,2016,...,,14
372,33,2016,...,,14
372,34,2016,623316575,,14
372,35,2016,39379004,,14
372,36,2016,...,,14
372,37,2016,...,,14
372,D,2016,212584465070,,14
372,15,2017,26590467154,,14
372,16,2017,...,,14
372,17,2017,291526805,,14
372,18,2017,92292404,,14
372,19,2017,46653304,,14
372,20,2017,1273387221,,14
372,21,2017,567277097,,14
372,22,2017,1011046929,,14
372,23,2017,...,,14
372,24,2017,...,,14
372,25,2017,2070550187,,14
372,26,2017,2283081868,,14
372,27,2017,927318916,,14
372,28,2017,3088358534,,14
372,29,2017,...,,14
372,30,2017,...,,14
372,31,2017,1620018972,,14
372,32,2017,...,,14
372,33,2017,...,,14
372,34,2017,644131066,,14
372,35,2017,...,,14
372,36,2017,...,,14
372,37,2017,...,,14
372,D,2017,214435361941,,14
376,15,2010,12643304649,15A,14
376,16,2010,...,15A,14
376,17,2010,1425524375,,14
376,18,2010,440495055,,14
376,19,2010,163146317,,14
376,20,2010,580907869,,14
376,21,2010,1813063741,,14
376,22,2010,2255430967,,14
376,23,2010,...,24C,14
376,24,2010,25336890458,24C,14
376,25,2010,4114229167,,14
376,26,2010,2559257551,,14
376,27,2010,2097901163,,14
376,28,2010,5851871168,,14
376,29,2010,3710375170,29C,14
376,30,2010,...,29C,14
376,31,2010,1404663043,,14
376,32,2010,8931592214,,14
376,33,2010,9426647678,,14
376,34,2010,1270669100,,14
376,35,2010,2493464118,,14
376,36,2010,2043073302,,14
376,37,2010,...,,14
376,D,2010,88562507104,,14
376,15,2011,14223536797,15A,14
376,16,2011,...,15A,14
376,17,2011,1154359454,,14
376,18,2011,1010690635,,14
376,19,2011,193112850,,14
376,20,2011,540666593,,14
376,21,2011,1756785999,,14
376,22,2011,1213163119,,14
376,23,2011,28813704108,23A,14
376,24,2011,...,23A,14
376,25,2011,4934333681,,14
376,26,2011,3075472890,,14
376,27,2011,2820039486,,14
376,28,2011,6029093300,,14
376,29,2011,4394909052,,14
376,30,2011,18245488881,30F,14
376,31,2011,1861782223,,14
376,32,2011,...,30F,14
376,33,2011,...,30F,14
376,34,2011,858104476,,14
376,35,2011,2720250176,,14
376,36,2011,2915464102,,14
376,37,2011,...,,14
376,D,2011,96761025452,,14
376,15,2012,14312530181,15A,14
376,16,2012,...,15A,14
376,17,2012,1043848916,,14
376,18,2012,868015484,,14
376,19,2012,158976245,,14
376,20,2012,486783706,,14
376,21,2012,1755740910,,14
376,22,2012,1106090839,,14
376,23,2012,29497743990,23A,14
376,24,2012,...,23A,14
376,25,2012,4681629971,,14
376,26,2012,3164483099,,14
376,27,2012,2583558485,,14
376,28,2012,6116565636,,14
376,29,2012,4438886471,,14
376,30,2012,19939200015,30F,14
376,31,2012,1712690246,,14
376,32,2012,...,30F,14
376,33,2012,...,30F,14
376,34,2012,827298892,,14
376,35,2012,2754723773,,14
376,36,2012,2925111037,,14
376,37,2012,...,,14
376,D,2012,98374137236,,14
376,15,2013,15630236089,15A,14
376,16,2013,...,15A,14
376,17,2013,1093399225,,14
376,18,2013,730040618,,14
376,19,2013,172262999,,14
376,20,2013,542268410,,14
376,21,2013,1872460021,,14
376,22,2013,1118047789,,14
376,23,2013,30063493593,23A,14
376,24,2013,...,23A,14
376,25,2013,4728647004,,14
376,26,2013,3410641201,,14
376,27,2013,2639888910,,14
376,28,2013,6559564501,,14
376,29,2013,4920296514,,14
376,30,2013,19538002824,30F,14
376,31,2013,1849196208,,14
376,32,2013,...,30F,14
376,33,2013,...,30F,14
376,34,2013,839435930,,14
376,35,2013,3123997787,,14
376,36,2013,3288783131,,14
376,37,2013,...,,14
376,D,2013,102120662753,,14
376,15,2014,14756597749,15A,14
376,16,2014,...,15A,14
376,17,2014,934060943,,14
376,18,2014,688667314,,14
376,19,2014,148689534,,14
376,20,2014,453894366,,14
376,21,2014,1725022185,,14
376,22,2014,1059273182,,14
376,23,2014,28123563238,23A,14
376,24,2014,...,23A,14
376,25,2014,4617480802,,14
376,26,2014,3567151352,,14
376,27,2014,2455892731,,14
376,28,2014,5543156997,,14
376,29,2014,4900046815,,14
376,30,2014,20410153930,30F,14
376,31,2014,1668844372,,14
376,32,2014,...,30F,14
376,33,2014,...,30F,14
376,34,2014,827574642,,14
376,35,2014,3171670731,,14
376,36,2014,3508178623,,14
376,37,2014,...,,14
376,D,2014,98560478490,,14
376,15,2015,13724420627,15A,14
376,16,2015,...,15A,14
376,17,2015,940117057,,14
376,18,2015,678825409,,14
376,19,2015,159614267,,14
376,20,2015,488672655,,14
376,21,2015,1753302239,,14
376,22,2015,979439816,,14
376,23,2015,22661258150,23A,14
376,24,2015,...,23A,14
376,25,2015,4194776055,,14
376,26,2015,3581684883,,14
376,27,2015,1998992496,,14
376,28,2015,5441743960,,14
376,29,2015,5012438404,,14
376,30,2015,19200061850,30F,14
376,31,2015,1317755355,,14
376,32,2015,...,30F,14
376,33,2015,...,30F,14
376,34,2015,845872977,,14
376,35,2015,2980555892,,14
376,36,2015,3343856039,,14
376,37,2015,...,,14
376,D,2015,89303275958,,14
376,15,2016,13876446543,15A,14
376,16,2016,...,15A,14
376,17,2016,878349262,,14
376,18,2016,647592035,,14
376,19,2016,139821008,,14
376,20,2016,426822023,,14
376,21,2016,1622133946,,14
376,22,2016,996093269,,14
376,23,2016,26446144871,23A,14
376,24,2016,...,23A,14
376,25,2016,4342073058,,14
376,26,2016,3354390076,,14
376,27,2016,2309412019,,14
376,28,2016,5212537677,,14
376,29,2016,4607785537,,14
376,30,2016,19192798690,30F,14
376,31,2016,1569306836,,14
376,32,2016,...,30F,14
376,33,2016,...,30F,14
376,34,2016,778214293,,14
376,35,2016,2982497734,,14
376,36,2016,3298934751,,14
376,37,2016,...,,14
376,D,2016,92681353626,,14
380,15,2010,149052173888,,14
380,16,2010,739823422,,14
380,17,2010,30235152065,,14
380,18,2010,40278394003,,14
380,19,2010,31501565614,,14
380,20,2010,20766974154,,14
380,21,2010,26839327975,,14
380,22,2010,16451602481,,14
380,23,2010,49396921293,,14
380,24,2010,96114138892,,14
380,25,2010,52561902354,,14
380,26,2010,47140236675,,14
380,27,2010,73161730013,,14
380,28,2010,106551265156,,14
380,29,2010,153212324059,,14
380,30,2010,29593202020,30F,14
380,31,2010,51134302219,,14
380,32,2010,...,30F,14
380,33,2010,...,30F,14
380,34,2010,59837756980,,14
380,35,2010,28674848229,,14
380,36,2010,49274811695,,14
380,37,2010,...,,14
380,D,2010,1112518210835,,14
380,15,2011,167836600370,,14
380,16,2011,152636741,,14
380,17,2011,34513000687,,14
380,18,2011,46948861741,,14
380,19,2011,35534054269,,14
380,20,2011,24080876923,,14
380,21,2011,30858476300,,14
380,22,2011,16906255756,,14
380,23,2011,60646967379,,14
380,24,2011,103297813776,,14
380,25,2011,56572483988,,14
380,26,2011,50822753109,,14
380,27,2011,90816496418,,14
380,28,2011,112649385127,,14
380,29,2011,172681913188,,14
380,30,2011,31050594478,30F,14
380,31,2011,56769747292,,14
380,32,2011,...,30F,14
380,33,2011,...,30F,14
380,34,2011,68998758003,,14
380,35,2011,30645231883,,14
380,36,2011,49868007843,,14
380,37,2011,...,,14
380,D,2011,1241650767007,,14
380,15,2012,157477506997,,14
380,16,2012,175383595,,14
380,17,2012,27510684126,,14
380,18,2012,37793172270,,14
380,19,2012,33973537495,,14
380,20,2012,18809087568,,14
380,21,2012,26953824647,,14
380,22,2012,14670034215,,14
380,23,2012,68492112235,,14
380,24,2012,96392749318,,14
380,25,2012,49462540426,,14
380,26,2012,40220019684,,14
380,27,2012,73566160812,,14
380,28,2012,101455615584,,14
380,29,2012,163166100819,,14
380,30,2012,26824053635,30F,14
380,31,2012,48400988854,,14
380,32,2012,...,30F,14
380,33,2012,...,30F,14
380,34,2012,57083054010,,14
380,35,2012,28241127891,,14
380,36,2012,45679524202,,14
380,37,2012,...,,14
380,D,2012,1116347180500,,14
380,15,2013,166459803602,,14
380,16,2013,178979476,,14
380,17,2013,27721637504,,14
380,18,2013,37422112437,,14
380,19,2013,36915711544,,14
380,20,2013,17557647449,,14
380,21,2013,27871936736,,14
380,22,2013,14206031384,,14
380,23,2013,61439881884,,14
380,24,2013,100599872297,,14
380,25,2013,51853992027,,14
380,26,2013,39146580747,,14
380,27,2013,72406093243,,14
380,28,2013,100864761790,,14
380,29,2013,167145581771,,14
380,30,2013,26612839014,30F,14
380,31,2013,49749258208,,14
380,32,2013,...,30F,14
380,33,2013,...,30F,14
380,34,2013,60789817871,,14
380,35,2013,28247023537,,14
380,36,2013,46025872100,,14
380,37,2013,...,,14
380,D,2013,1133215396749,,14
380,15,2014,167924897834,,14
380,16,2014,182558507,,14
380,17,2014,28263134701,,14
380,18,2014,36999673333,,14
380,19,2014,38705984484,,14
380,20,2014,17237714263,,14
380,21,2014,28769415602,,14
380,22,2014,13160662901,,14
380,23,2014,45174604733,,14
380,24,2014,97171005079,,14
380,25,2014,52911315095,,14
380,26,2014,37628145850,,14
380,27,2014,72064834802,,14
380,28,2014,99753094937,,14
380,29,2014,169628951986,,14
380,30,2014,25267503116,30F,14
380,31,2014,50110581146,,14
380,32,2014,...,30F,14
380,33,2014,...,30F,14
380,34,2014,66336264820,,14
380,35,2014,31183938011,,14
380,36,2014,48051094633,,14
380,37,2014,...,,14
380,D,2014,1126525411586,,14
380,15,2015,144359563437,,14
380,16,2015,131091684,,14
380,17,2015,23647520848,,14
380,18,2015,30788691058,,14
380,19,2015,31576459858,,14
380,20,2015,14099343327,,14
380,21,2015,24800062129,,14
380,22,2015,11289744793,,14
380,23,2015,35625662494,,14
380,24,2015,81965024421,,14
380,25,2015,45338868928,,14
380,26,2015,31721526653,,14
380,27,2015,57555238975,,14
380,28,2015,85593108786,,14
380,29,2015,143509684738,,14
380,30,2015,21469313787,30F,14
380,31,2015,41811261242,,14
380,32,2015,...,30F,14
380,33,2015,...,30F,14
380,34,2015,63398469689,,14
380,35,2015,27564079537,,14
380,36,2015,42165387116,,14
380,37,2015,...,,14
380,D,2015,958409997571,,14
380,15,2016,146109056805,,14
380,16,2016,588694035,,14
380,17,2016,22679431659,,14
380,18,2016,31017604407,,14
380,19,2016,31250006481,,14
380,20,2016,14345240626,,14
380,21,2016,24698711886,,14
380,22,2016,12088690824,,14
380,23,2016,29807917161,,14
380,24,2016,81048192099,,14
380,25,2016,45529210705,,14
380,26,2016,31739035788,,14
380,27,2016,55900602922,,14
380,28,2016,84328040397,,14
380,29,2016,144732785690,,14
380,30,2016,19281665844,30F,14
380,31,2016,41818183547,,14
380,32,2016,...,30F,14
380,33,2016,...,30F,14
380,34,2016,69151857195,,14
380,35,2016,29744313429,,14
380,36,2016,43979049051,,14
380,37,2016,...,,14
380,D,2016,959838391213,,14
380,15,2017,150603506220,,14
380,16,2017,629256155,,14
380,17,2017,23109948782,,14
380,18,2017,32177818947,,14
380,19,2017,32375137181,,14
380,20,2017,14982020449,,14
380,21,2017,25615706139,,14
380,22,2017,12290666066,,14
380,23,2017,29892258798,,14
380,24,2017,82442921896,,14
380,25,2017,47972442507,,14
380,26,2017,32908946932,,14
380,27,2017,58664158700,,14
380,28,2017,88296444545,,14
380,29,2017,152533761046,,14
380,30,2017,20315709439,30F,14
380,31,2017,43292233846,,14
380,32,2017,...,30F,14
380,33,2017,...,30F,14
380,34,2017,71372790307,,14
380,35,2017,30588114205,,14
380,36,2017,45757762064,,14
380,37,2017,...,,14
380,D,2017,995821346027,,14
392,15,2010,345808261860,,14
392,16,2010,23900136563,,14
392,17,2010,23848416280,,14
392,18,2010,12258162819,,14
392,19,2010,4585641071,,14
392,20,2010,27009459742,,14
392,21,2010,77320239975,,14
392,22,2010,70048914971,,14
392,23,2010,168513454821,,14
392,24,2010,296201845810,,14
392,25,2010,150207892185,,14
392,26,2010,76035560543,,14
392,27,2010,264941593959,,14
392,28,2010,152130998136,,14
392,29,2010,289127889508,,14
392,30,2010,346432140624,30F,14
392,31,2010,154898488976,,14
392,32,2010,...,30F,14
392,33,2010,...,30F,14
392,34,2010,490468914429,,14
392,35,2010,58668060304,,14
392,36,2010,52952672808,,14
392,37,2010,...,,14
392,D,2010,3085358688424,,14
392,15,2011,418760154182,15A,14
392,16,2011,...,15A,14
392,17,2011,49569574205,17B,14
392,18,2011,...,17B,14
392,19,2011,4611123182,,14
392,20,2011,27591557735,,14
392,21,2011,85907229715,,14
392,22,2011,69530224284,,14
392,23,2011,207325120021,,14
392,24,2011,330183986321,,14
392,25,2011,175874252666,,14
392,26,2011,90881729452,,14
392,27,2011,346949428760,,14
392,28,2011,151966581386,,14
392,29,2011,320823907471,,14
392,30,2011,589221349200,30B,14
392,31,2011,...,30B,14
392,32,2011,...,30B,14
392,33,2011,...,30B,14
392,34,2011,633866544572,34A,14
392,35,2011,...,34A,14
392,36,2011,20975598387,,14
392,37,2011,...,,14
392,D,2011,3570725983754,,14
392,15,2012,380085211947,,14
392,16,2012,28287268195,,14
392,17,2012,27983359664,,14
392,18,2012,13023274526,,14
392,19,2012,4936843636,,14
392,20,2012,30995699924,,14
392,21,2012,81016444887,,14
392,22,2012,70098597633,,14
392,23,2012,210764182257,,14
392,24,2012,322438429509,,14
392,25,2012,169266988138,,14
392,26,2012,78940118840,,14
392,27,2012,286026943950,,14
392,28,2012,177440772834,,14
392,29,2012,341677084057,,14
392,30,2012,290346257582,30F,14
392,31,2012,166132402679,,14
392,32,2012,...,30F,14
392,33,2012,...,30F,14
392,34,2012,562571550695,,14
392,35,2012,57425565502,,14
392,36,2012,59883892127,,14
392,37,2012,...,,14
392,D,2012,3359340412334,,14
392,15,2013,316508435242,,14
392,16,2013,22293420062,,14
392,17,2013,21807578776,,14
392,18,2013,10027474788,,14
392,19,2013,4036890658,,14
392,20,2013,27221672095,,14
392,21,2013,65304329420,,14
392,22,2013,56868790208,,14
392,23,2013,179129301019,,14
392,24,2013,278210799091,,14
392,25,2013,139019975663,,14
392,26,2013,65618718407,,14
392,27,2013,234827004292,,14
392,28,2013,143422558819,,14
392,29,2013,272331295722,,14
392,30,2013,227503481764,30F,14
392,31,2013,139525295275,,14
392,32,2013,...,30F,14
392,33,2013,...,30F,14
392,34,2013,474324831131,,14
392,35,2013,47501129610,,14
392,36,2013,50457377930,,14
392,37,2013,...,,14
392,D,2013,2775940216521,,14
392,15,2014,301511680882,,14
392,16,2014,20121444208,,14
392,17,2014,20785563755,,14
392,18,2014,8950945871,,14
392,19,2014,3702117238,,14
392,20,2014,25742287390,,14
392,21,2014,62428851498,,14
392,22,2014,52220278788,,14
392,23,2014,171580665215,,14
392,24,2014,259724893858,,14
392,25,2014,131573616637,,14
392,26,2014,63257688928,,14
392,27,2014,233037208317,,14
392,28,2014,136854405315,,14
392,29,2014,268733709497,,14
392,30,2014,223605691346,30F,14
392,31,2014,140888969321,,14
392,32,2014,...,30F,14
392,33,2014,...,30F,14
392,34,2014,451399602214,,14
392,35,2014,48635279165,,14
392,36,2014,48429275624,,14
392,37,2014,...,,14
392,D,2014,2673184250577,,14
392,15,2015,316765777437,15A,14
392,16,2015,...,15A,14
392,17,2015,32797868108,17B,14
392,18,2015,...,17B,14
392,19,2015,2773156273,,14
392,20,2015,22220567911,,14
392,21,2015,60136383765,,14
392,22,2015,44257508421,,14
392,23,2015,120243588064,,14
392,24,2015,236461046000,,14
392,25,2015,126123630422,,14
392,26,2015,61746847383,,14
392,27,2015,227367792608,,14
392,28,2015,118185923525,,14
392,29,2015,236777567197,,14
392,30,2015,397516561453,30B,14
392,31,2015,...,30B,14
392,32,2015,...,30B,14
392,33,2015,...,30B,14
392,34,2015,534135728433,34A,14
392,35,2015,...,34A,14
392,36,2015,49388203595,,14
392,37,2015,...,,14
392,D,2015,2586898117549,,14
392,15,2016,351665523109,15A,14
392,16,2016,...,15A,14
392,17,2016,36411381110,17B,14
392,18,2016,...,17B,14
392,19,2016,3078689432,,14
392,20,2016,24668724322,,14
392,21,2016,66761924302,,14
392,22,2016,49133590050,,14
392,23,2016,133491454286,,14
392,24,2016,262513198582,,14
392,25,2016,140019331721,,14
392,26,2016,68549821135,,14
392,27,2016,252418093809,,14
392,28,2016,131207086060,,14
392,29,2016,262864592579,,14
392,30,2016,441313044169,30B,14
392,31,2016,...,30B,14
392,32,2016,...,30B,14
392,33,2016,...,30B,14
392,34,2016,592984260710,34A,14
392,35,2016,...,34A,14
392,36,2016,54829560798,,14
392,37,2016,...,,14
392,D,2016,2871910276130,,14
392,15,2017,357765555204,15A,14
392,16,2017,...,15A,14
392,17,2017,37042977269,17B,14
392,18,2017,...,17B,14
392,19,2017,3132092746,,14
392,20,2017,25096630956,,14
392,21,2017,67919984601,,14
392,22,2017,49985867161,,14
392,23,2017,135807012965,,14
392,24,2017,267066783826,,14
392,25,2017,142448123744,,14
392,26,2017,69738894506,,14
392,27,2017,256796568164,,14
392,28,2017,133483019818,,14
392,29,2017,267424273141,,14
392,30,2017,448968112846,30B,14
392,31,2017,...,30B,14
392,32,2017,...,30B,14
392,33,2017,...,30B,14
392,34,2017,603270236399,34A,14
392,35,2017,...,34A,14
392,36,2017,55780640897,,14
392,37,2017,...,,14
392,D,2017,2921726774303,,14
400,15,2010,2731653521,,14
400,16,2010,855804225,,14
400,17,2010,130547887,,14
400,18,2010,803977465,,14
400,19,2010,30381690,,14
400,20,2010,75487324,,14
400,21,2010,311252113,,14
400,22,2010,286874648,,14
400,23,2010,3483763380,,14
400,24,2010,2172630986,,14
400,25,2010,466116901,,14
400,26,2010,961459155,,14
400,27,2010,607752113,,14
400,28,2010,656940845,,14
400,29,2010,288518310,,14
400,30,2010,0,,14
400,31,2010,386143662,,14
400,32,2010,0,,14
400,33,2010,34791549,,14
400,34,2010,51102817,,14
400,35,2010,77197183,,14
400,36,2010,381253521,,14
400,37,2010,0,,14
400,D,2010,14793649296,,14
400,15,2011,3062321127,,14
400,16,2011,898367606,,14
400,17,2011,106142254,,14
400,18,2011,847407042,,14
400,19,2011,47990141,,14
400,20,2011,75087324,,14
400,21,2011,422274648,,14
400,22,2011,263366197,,14
400,23,2011,4809238028,,14
400,24,2011,2524645070,,14
400,25,2011,457747887,,14
400,26,2011,997283099,,14
400,27,2011,758438028,,14
400,28,2011,710471831,,14
400,29,2011,269330986,,14
400,30,2011,125470423,30F,14
400,31,2011,913126761,,14
400,32,2011,...,30F,14
400,33,2011,...,30F,14
400,34,2011,58004225,,14
400,35,2011,...,,14
400,36,2011,414609859,,14
400,37,2011,...,,14
400,D,2011,17761322535,,14
400,15,2012,3329336620,,14
400,16,2012,944990141,,14
400,17,2012,92600000,,14
400,18,2012,871601408,,14
400,19,2012,48380282,,14
400,20,2012,78166197,,14
400,21,2012,425629577,,14
400,22,2012,268585915,,14
400,23,2012,5943204225,,14
400,24,2012,2685925352,,14
400,25,2012,542681690,,14
400,26,2012,1054801408,,14
400,27,2012,787749296,,14
400,28,2012,720245070,,14
400,29,2012,291256338,,14
400,30,2012,131412676,30F,14
400,31,2012,827177465,,14
400,32,2012,...,30F,14
400,33,2012,...,30F,14
400,34,2012,38981690,,14
400,35,2012,...,,14
400,36,2012,446674648,,14
400,37,2012,...,,14
400,D,2012,19529400000,,14
400,15,2013,3674984507,,14
400,16,2013,940177465,,14
400,17,2013,88998592,,14
400,18,2013,558135211,,14
400,19,2013,51581690,,14
400,20,2013,64035211,,14
400,21,2013,450798592,,14
400,22,2013,236076056,,14
400,23,2013,5920878873,,14
400,24,2013,2862235211,,14
400,25,2013,566947887,,14
400,26,2013,1071700000,,14
400,27,2013,725321127,,14
400,28,2013,781138028,,14
400,29,2013,280464789,,14
400,30,2013,142256338,30F,14
400,31,2013,895078873,,14
400,32,2013,...,30F,14
400,33,2013,...,30F,14
400,34,2013,73294366,,14
400,35,2013,...,,14
400,36,2013,412732394,,14
400,37,2013,...,,14
400,D,2013,19796835211,,14
400,15,2014,3767378873,,14
400,16,2014,959802817,,14
400,17,2014,90997183,,14
400,18,2014,667929577,,14
400,19,2014,68636620,,14
400,20,2014,65054930,,14
400,21,2014,497645070,,14
400,22,2014,318981690,,14
400,23,2014,6450678873,,14
400,24,2014,3197511268,,14
400,25,2014,647949296,,14
400,26,2014,1386936620,,14
400,27,2014,848466197,,14
400,28,2014,792071831,,14
400,29,2014,304770423,,14
400,30,2014,144867606,30F,14
400,31,2014,449446479,,14
400,32,2014,...,30F,14
400,33,2014,...,30F,14
400,34,2014,23643662,,14
400,35,2014,...,,14
400,36,2014,417195775,,14
400,37,2014,...,,14
400,D,2014,21099964789,,14
400,15,2015,4252998592,,14
400,16,2015,959183099,,14
400,17,2015,121591549,,14
400,18,2015,698136620,,14
400,19,2015,58238028,,14
400,20,2015,73273239,,14
400,21,2015,540747887,,14
400,22,2015,321770423,,14
400,23,2015,4034132394,,14
400,24,2015,3351930986,,14
400,25,2015,741778873,,14
400,26,2015,1445856338,,14
400,27,2015,978543662,,14
400,28,2015,786147887,,14
400,29,2015,438478873,,14
400,30,2015,85280282,30F,14
400,31,2015,562154930,,14
400,32,2015,...,30F,14
400,33,2015,...,30F,14
400,34,2015,65877465,,14
400,35,2015,...,,14
400,36,2015,513450704,,14
400,37,2015,...,,14
400,D,2015,20029571831,,14
400,15,2016,4553871831,,14
400,16,2016,675028169,,14
400,17,2016,192091549,,14
400,18,2016,1154633803,,14
400,19,2016,89153521,,14
400,20,2016,109412676,,14
400,21,2016,655722535,,14
400,22,2016,471664789,,14
400,23,2016,2241207042,,14
400,24,2016,3318738028,,14
400,25,2016,828918310,,14
400,26,2016,1599516901,,14
400,27,2016,1125060563,,14
400,28,2016,1061752113,,14
400,29,2016,392329577,,14
400,30,2016,85418310,30F,14
400,31,2016,542480282,,14
400,32,2016,...,30F,14
400,33,2016,...,30F,14
400,34,2016,71081690,,14
400,35,2016,...,,14
400,36,2016,659152113,,14
400,37,2016,...,,14
400,D,2016,19827233803,,14
400,15,2017,4565735410,,14
400,16,2017,676786728,,14
400,17,2017,192591979,,14
400,18,2017,1157641813,,14
400,19,2017,89385780,,14
400,20,2017,109697714,,14
400,21,2017,657430800,,14
400,22,2017,472893552,,14
400,23,2017,2247045752,,14
400,24,2017,3327383882,,14
400,25,2017,831077777,,14
400,26,2017,1603683904,,14
400,27,2017,1127991530,,14
400,28,2017,1064518151,,14
400,29,2017,393351661,,14
400,30,2017,85640838,30F,14
400,31,2017,543893531,,14
400,32,2017,...,30F,14
400,33,2017,...,30F,14
400,34,2017,71266869,,14
400,35,2017,...,,14
400,36,2017,660869311,,14
400,37,2017,...,,14
400,D,2017,19982620283,,14
398,15,2010,5865237013,,14
398,16,2010,459838485,,14
398,17,2010,258796783,,14
398,18,2010,84757898,,14
398,19,2010,25852533,,14
398,20,2010,67515863,,14
398,21,2010,166215602,,14
398,22,2010,195211564,,14
398,23,2010,4481947677,,14
398,24,2010,1066460588,,14
398,25,2010,556516576,,14
398,26,2010,1533575379,,14
398,27,2010,14373913339,,14
398,28,2010,1321662611,,14
398,29,2010,2144116589,,14
398,30,2010,113493943,30F,14
398,31,2010,339964032,,14
398,32,2010,...,30F,14
398,33,2010,...,30F,14
398,34,2010,107242374,,14
398,35,2010,186420549,,14
398,36,2010,204254352,,14
398,37,2010,...,,14
398,D,2010,33552993750,,14
398,15,2011,6956297268,,14
398,16,2011,549119101,,14
398,17,2011,230002103,,14
398,18,2011,119289324,,14
398,19,2011,30252181,,14
398,20,2011,92154026,,14
398,21,2011,195045270,,14
398,22,2011,284892666,,14
398,23,2011,6782442029,,14
398,24,2011,1460285661,,14
398,25,2011,806348577,,14
398,26,2011,1968257812,,14
398,27,2011,17962697702,,14
398,28,2011,1702898892,,14
398,29,2011,2474351650,,14
398,30,2011,153652790,30F,14
398,31,2011,437110462,,14
398,32,2011,...,30F,14
398,33,2011,...,30F,14
398,34,2011,240982126,,14
398,35,2011,540002388,,14
398,36,2011,285822957,,14
398,37,2011,...,,14
398,D,2011,43271904982,,14
398,15,2012,7249223908,,14
398,16,2012,655984575,,14
398,17,2012,295966468,,14
398,18,2012,169077039,,14
398,19,2012,33433146,,14
398,20,2012,117697711,,14
398,21,2012,207798810,,14
398,22,2012,338919272,,14
398,23,2012,7572552938,,14
398,24,2012,1685361053,,14
398,25,2012,941462319,,14
398,26,2012,2492689748,,14
398,27,2012,17990894794,,14
398,28,2012,1923116312,,14
398,29,2012,2744361472,,14
398,30,2012,177714142,30F,14
398,31,2012,483144606,,14
398,32,2012,...,30F,14
398,33,2012,...,30F,14
398,34,2012,550728477,,14
398,35,2012,782570207,,14
398,36,2012,309686311,,14
398,37,2012,...,,14
398,D,2012,46722383308,,14
398,15,2013,8657834825,,14
398,16,2013,718825339,,14
398,17,2013,363892744,,14
398,18,2013,176484895,,14
398,19,2013,29187697,,14
398,20,2013,84459806,,14
398,21,2013,226549587,,14
398,22,2013,352613513,,14
398,23,2013,7802662852,,14
398,24,2013,2361760779,,14
398,25,2013,958751717,,14
398,26,2013,3063256108,,14
398,27,2013,16413669707,,14
398,28,2013,1215741226,,14
398,29,2013,2892950830,,14
398,30,2013,213997754,30F,14
398,31,2013,512436908,,14
398,32,2013,...,30F,14
398,33,2013,...,30F,14
398,34,2013,1069928951,,14
398,35,2013,1211862285,,14
398,36,2013,257584399,,14
398,37,2013,...,,14
398,D,2013,48584451922,,14
398,15,2014,8922634220,,14
398,16,2014,575671859,,14
398,17,2014,234757568,,14
398,18,2014,166432963,,14
398,19,2014,40991862,,14
398,20,2014,108622797,,14
398,21,2014,216430265,,14
398,22,2014,258143700,,14
398,23,2014,5588418350,,14
398,24,2014,2119925030,,14
398,25,2014,891312094,,14
398,26,2014,2964225451,,14
398,27,2014,14903961466,,14
398,28,2014,1044674137,,14
398,29,2014,2636854760,,14
398,30,2014,194606706,30F,14
398,31,2014,474804445,,14
398,32,2014,...,30F,14
398,33,2014,...,30F,14
398,34,2014,1032268426,,14
398,35,2014,701757521,,14
398,36,2014,258149839,,14
398,37,2014,...,,14
398,D,2014,43334643457,,14
398,15,2015,7631183968,,14
398,16,2015,426015470,,14
398,17,2015,202148275,,14
398,18,2015,164810692,,14
398,19,2015,29222246,,14
398,20,2015,92850561,,14
398,21,2015,175834092,,14
398,22,2015,251489285,,14
398,23,2015,4093828640,,14
398,24,2015,1808753507,,14
398,25,2015,688065877,,14
398,26,2015,2303860734,,14
398,27,2015,13488685273,,14
398,28,2015,837525351,,14
398,29,2015,1899047787,,14
398,30,2015,153591557,30F,14
398,31,2015,355333479,,14
398,32,2015,...,30F,14
398,33,2015,...,30F,14
398,34,2015,317364042,,14
398,35,2015,338564310,,14
398,36,2015,195486068,,14
398,37,2015,...,,14
398,D,2015,35453661215,,14
398,15,2016,6043406593,,14
398,16,2016,308685995,,14
398,17,2016,184755670,,14
398,18,2016,107817980,,14
398,19,2016,25000000,,14
398,20,2016,72328735,,14
