"Country or Area","SNA93 Table Code","Sub Group","Item","SNA93 Item Code","Year","Series","Currency","SNA System","Fiscal Year Type","Value","Value Footnotes","Value Footnotes"
"Cabo Verde","2.1","Industries","Financial intermediation","J","2013","100","escudo","1993","Western calendar year","5377480000","",""
"Cabo Verde","2.1","Industries","Real estate, renting and business activities","K","2013","100","escudo","1993","Western calendar year","16259900000","",""
"Cabo Verde","2.1","Industries","Public administration and defence; compulsory social security","L","2013","100","escudo","1993","Western calendar year","12814100000","",""
"Cabo Verde","2.1","Industries","Education; health and social work; other community, social and personal services","M+N+O","2013","100","escudo","1993","Western calendar year","11973700000","",""
"Cabo Verde","2.1","Industries","Education","M","2013","100","escudo","1993","Western calendar year","8241040000","",""
"Cabo Verde","2.1","Industries","Health and social work","N","2013","100","escudo","1993","Western calendar year","3044760000","",""
"Cabo Verde","2.1","Industries","Other community, social and personal services","O","2013","100","escudo","1993","Western calendar year","687927000","",""
"Cabo Verde","2.1","Industries","Private households with employed persons","P","2013","100","escudo","1993","Western calendar year","638988000","",""
"Cabo Verde","2.1","Industries","Equals: VALUE ADDED, GROSS, in basic prices","B.1g","2013","100","escudo","1993","Western calendar year","134697000000","",""
"Cabo Verde","2.1","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2013","100","escudo","1993","Western calendar year","19025800000","",""
"Cabo Verde","2.1","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2013","100","escudo","1993","Western calendar year","153723000000","",""
"Cambodia","2.1","Industries","Agriculture, hunting, forestry; fishing","A+B","2013","100","riel                                    ","1993","Western calendar year","19376300000000","",""
"Cambodia","2.1","Industries","Agriculture, hunting, forestry","A","2013","100","riel                                    ","1993","Western calendar year","15057700000000","",""
"Cambodia","2.1","Industries","Agriculture, hunting and related service activities","01","2013","100","riel                                    ","1993","Western calendar year","13656500000000","",""
"Cambodia","2.1","Industries","Forestry, logging and related service activities","02","2013","100","riel                                    ","1993","Western calendar year","1401200000000","",""
"Cambodia","2.1","Industries","Fishing","B","2013","100","riel                                    ","1993","Western calendar year","4318550000000","",""
"Cambodia","2.1","Industries","Mining and quarrying","C","2013","100","riel                                    ","1993","Western calendar year","541376000000","",""
"Cambodia","2.1","Industries","Manufacturing","D","2013","100","riel                                    ","1993","Western calendar year","9499900000000","",""
"Cambodia","2.1","Industries","Electricity, gas and water supply","E","2013","100","riel                                    ","1993","Western calendar year","319059000000","",""
"Cambodia","2.1","Industries","Construction","F","2013","100","riel                                    ","1993","Western calendar year","4463140000000","",""
"Cambodia","2.1","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and households goods; hotels and restaurants","G+H","2013","100","riel                                    ","1993","Western calendar year","8643070000000","",""
"Cambodia","2.1","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods","G","2013","100","riel                                    ","1993","Western calendar year","5561160000000","",""
"Cambodia","2.1","Industries","Hotels and restaurants","H","2013","100","riel                                    ","1993","Western calendar year","3081920000000","",""
"Cambodia","2.1","Industries","Transport, storage and communications","I","2013","100","riel                                    ","1993","Western calendar year","4747150000000","",""
"Cambodia","2.1","Industries","Financial intermediation; real estate, renting and business activities","J+K","2013","100","riel                                    ","1993","Western calendar year","4506690000000","",""
"Cambodia","2.1","Industries","Financial intermediation","J","2013","100","riel                                    ","1993","Western calendar year","1014230000000","",""
"Cambodia","2.1","Industries","Real estate, renting and business activities","K","2013","100","riel                                    ","1993","Western calendar year","3492460000000","",""
"Cambodia","2.1","Industries","Public administration and defence; compulsory social security","L","2013","100","riel                                    ","1993","Western calendar year","896767000000","",""
"Cambodia","2.1","Industries","Education; health and social work; other community, social and personal services","M+N+O","2013","100","riel                                    ","1993","Western calendar year","4821830000000","19","19"
"Cambodia","2.1","Industries","Equals: VALUE ADDED, GROSS, in basic prices","B.1g","2013","100","riel                                    ","1993","Western calendar year","57815282000000","",""
"Cambodia","2.1","Industries","Less: Financial intermediation services indirectly measured (FISIM)","P.119","2013","100","riel                                    ","1993","Western calendar year","728664000000","",""
"Cambodia","2.1","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2013","100","riel                                    ","1993","Western calendar year","4404260000000","",""
"Cambodia","2.1","Industries","Plus: Taxes on products","D.21","2013","100","riel                                    ","1993","Western calendar year","4504670000000","",""
"Cambodia","2.1","Industries","Less: Subsidies on products","D.31","2013","100","riel                                    ","1993","Western calendar year","100409000000","",""
"Cambodia","2.1","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2013","100","riel                                    ","1993","Western calendar year","61490900000000","20","20"
"Cameroon","2.1","Industries","Agriculture, hunting, forestry; fishing","A+B","2013","300","CFA franc","1993","Western calendar year","2221222000000","",""
"Cameroon","2.1","Industries","Agriculture, hunting, forestry; fishing","A+B","2013","200","CFA franc","1993","Western calendar year","3088934000000","",""
"Cameroon","2.1","Industries","Agriculture, hunting, forestry","A","2013","300","CFA franc","1993","Western calendar year","2164874000000","",""
"Cameroon","2.1","Industries","Agriculture, hunting, forestry","A","2013","200","CFA franc","1993","Western calendar year","2933917000000","",""
"Cameroon","2.1","Industries","Agriculture, hunting and related service activities","01","2013","300","CFA franc","1993","Western calendar year","1803707000000","",""
"Cameroon","2.1","Industries","Agriculture, hunting and related service activities","01","2013","200","CFA franc","1993","Western calendar year","2678984000000","",""
"Cameroon","2.1","Industries","Forestry, logging and related service activities","02","2013","300","CFA franc","1993","Western calendar year","361167000000","",""
"Cameroon","2.1","Industries","Forestry, logging and related service activities","02","2013","200","CFA franc","1993","Western calendar year","254933000000","",""
"Cameroon","2.1","Industries","Fishing","B","2013","300","CFA franc","1993","Western calendar year","56348000000","",""
"Cameroon","2.1","Industries","Fishing","B","2013","200","CFA franc","1993","Western calendar year","155017000000","",""
"Cameroon","2.1","Industries","Mining and quarrying","C","2013","300","CFA franc","1993","Western calendar year","1092437000000","",""
"Cameroon","2.1","Industries","Mining and quarrying","C","2013","200","CFA franc","1993","Western calendar year","1090173000000","",""
"Cameroon","2.1","Industries","Manufacturing","D","2013","300","CFA franc","1993","Western calendar year","2396263000000","",""
"Cameroon","2.1","Industries","Manufacturing","D","2013","200","CFA franc","1993","Western calendar year","1942076000000","",""
"Cameroon","2.1","Industries","Electricity, gas and water supply","E","2013","300","CFA franc","1993","Western calendar year","206243000000","",""
"Cameroon","2.1","Industries","Electricity, gas and water supply","E","2013","200","CFA franc","1993","Western calendar year","134968000000","",""
"Cameroon","2.1","Industries","Construction","F","2013","300","CFA franc","1993","Western calendar year","720765000000","",""
"Cameroon","2.1","Industries","Construction","F","2013","200","CFA franc","1993","Western calendar year","864603000000","",""
"Cameroon","2.1","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and households goods; hotels and restaurants","G+H","2013","300","CFA franc","1993","Western calendar year","3120404000000","",""
"Cameroon","2.1","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and households goods; hotels and restaurants","G+H","2013","200","CFA franc","1993","Western calendar year","2790609000000","",""
"Cameroon","2.1","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods","G","2013","200","CFA franc","1993","Western calendar year","2621119000000","",""
"Cameroon","2.1","Industries","Hotels and restaurants","H","2013","200","CFA franc","1993","Western calendar year","169490000000","",""
"Cameroon","2.1","Industries","Transport, storage and communications","I","2013","300","CFA franc","1993","Western calendar year","1232171000000","",""
"Cameroon","2.1","Industries","Transport, storage and communications","I","2013","200","CFA franc","1993","Western calendar year","964469000000","",""
"Cameroon","2.1","Industries","Land transport; transport via pipelines, water transport; air transport; Supporting and auxiliary transport activities; activities of travel agencies","60-63","2013","300","CFA franc","1993","Western calendar year","930499000000","",""
"Cameroon","2.1","Industries","Land transport; transport via pipelines, water transport; air transport; Supporting and auxiliary transport activities; activities of travel agencies","60-63","2013","200","CFA franc","1993","Western calendar year","794180000000","",""
"Cameroon","2.1","Industries","Post and telecommunications","64","2013","300","CFA franc","1993","Western calendar year","301672000000","",""
"Cameroon","2.1","Industries","Post and telecommunications","64","2013","200","CFA franc","1993","Western calendar year","170289000000","",""
"Cameroon","2.1","Industries","Financial intermediation; real estate, renting and business activities","J+K","2013","300","CFA franc","1993","Western calendar year","2031516000000","",""
"Cameroon","2.1","Industries","Financial intermediation; real estate, renting and business activities","J+K","2013","200","CFA franc","1993","Western calendar year","1020464000000","",""
"Cameroon","2.1","Industries","Financial intermediation","J","2013","300","CFA franc","1993","Western calendar year","431496000000","",""
"Cameroon","2.1","Industries","Financial intermediation","J","2013","200","CFA franc","1993","Western calendar year","151627000000","",""
"Cameroon","2.1","Industries","Real estate, renting and business activities","K","2013","200","CFA franc","1993","Western calendar year","868837000000","",""
"Cameroon","2.1","Industries","Public administration and defence; compulsory social security","L","2013","300","CFA franc","1993","Western calendar year","818128000000","",""
"Cameroon","2.1","Industries","Public administration and defence; compulsory social security","L","2013","200","CFA franc","1993","Western calendar year","699056000000","",""
"Cameroon","2.1","Industries","Education; health and social work; other community, social and personal services","M+N+O","2013","300","CFA franc","1993","Western calendar year","1182981000000","",""
"Cameroon","2.1","Industries","Education; health and social work; other community, social and personal services","M+N+O","2013","200","CFA franc","1993","Western calendar year","983657000000","",""
"Cameroon","2.1","Industries","Education","M","2013","300","CFA franc","1993","Western calendar year","478751000000","",""
"Cameroon","2.1","Industries","Education","M","2013","200","CFA franc","1993","Western calendar year","537251000000","",""
"Cameroon","2.1","Industries","Health and social work","N","2013","300","CFA franc","1993","Western calendar year","343659000000","",""
"Cameroon","2.1","Industries","Health and social work","N","2013","200","CFA franc","1993","Western calendar year","153556000000","",""
"Cameroon","2.1","Industries","Other community, social and personal services","O","2013","300","CFA franc","1993","Western calendar year","360571000000","",""
"Cameroon","2.1","Industries","Other community, social and personal services","O","2013","200","CFA franc","1993","Western calendar year","292850000000","",""
"Cameroon","2.1","Industries","Equals: VALUE ADDED, GROSS, in basic prices","B.1g","2013","300","CFA franc","1993","Western calendar year","15022130000000","",""
"Cameroon","2.1","Industries","Equals: VALUE ADDED, GROSS, in basic prices","B.1g","2013","200","CFA franc","1993","Western calendar year","13579009000000","",""
"Cameroon","2.1","Industries","Less: Financial intermediation services indirectly measured (FISIM)","P.119","2013","200","CFA franc","1993","Western calendar year","81404000000","",""
"Cameroon","2.1","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2013","300","CFA franc","1993","Western calendar year","959150000000","",""
"Cameroon","2.1","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2013","200","CFA franc","1993","Western calendar year","1109925000000","",""
"Cameroon","2.1","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2013","300","CFA franc","1993","Western calendar year","15981280000000","",""
"Cameroon","2.1","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2013","200","CFA franc","1993","Western calendar year","14607530000000","",""
"Central African Republic","2.1","Industries","Agriculture, hunting, forestry; fishing","A+B","2013","60","CFA Franc","1968","Western calendar year","269507962589.738","",""
"Central African Republic","2.1","Industries","Agriculture, hunting, forestry","A","2013","60","CFA Franc","1968","Western calendar year","253366962589.738","",""
"Central African Republic","2.1","Industries","Agriculture, hunting and related service activities","01","2013","60","CFA Franc","1968","Western calendar year","237818019989.224","",""
"Central African Republic","2.1","Industries","Forestry, logging and related service activities","02","2013","60","CFA Franc","1968","Western calendar year","15548942600.5146","",""
"Central African Republic","2.1","Industries","Fishing","B","2013","60","CFA Franc","1968","Western calendar year","16141000000","",""
"Central African Republic","2.1","Industries","Mining and quarrying","C","2013","60","CFA Franc","1968","Western calendar year","7505379315.72366","",""
"Central African Republic","2.1","Industries","Manufacturing","D","2013","60","CFA Franc","1968","Western calendar year","175959262928.925","",""
"Central African Republic","2.1","Industries","Electricity, gas and water supply","E","2013","60","CFA Franc","1968","Western calendar year","6493962042.19897","",""
"Central African Republic","2.1","Industries","Construction","F","2013","60","CFA Franc","1968","Western calendar year","12148328685.8694","",""
"Central African Republic","2.1","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and households goods; hotels and restaurants","G+H","2013","60","CFA Franc","1968","Western calendar year","114674714378.335","",""
"Central African Republic","2.1","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods","G","2013","60","CFA Franc","1968","Western calendar year","81081000000","",""
"Central African Republic","2.1","Industries","Hotels and restaurants","H","2013","60","CFA Franc","1968","Western calendar year","33593714378.3351","",""
"Central African Republic","2.1","Industries","Transport, storage and communications","I","2013","60","CFA Franc","1968","Western calendar year","21790000000","",""
"Central African Republic","2.1","Industries","Financial intermediation; real estate, renting and business activities","J+K","2013","60","CFA Franc","1968","Western calendar year","82260995593.4122","",""
"Central African Republic","2.1","Industries","Public administration and defence; compulsory social security","L","2013","60","CFA Franc","1968","Western calendar year","61553000000","",""
"Central African Republic","2.1","Industries","Education; health and social work; other community, social and personal services","M+N+O","2013","60","CFA Franc","1968","Western calendar year","61052045828.7432","",""
"Central African Republic","2.1","Industries","Education","M","2013","60","CFA Franc","1968","Western calendar year","28866000000","",""
"Central African Republic","2.1","Industries","Health and social work","N","2013","60","CFA Franc","1968","Western calendar year","15545000000","",""
"Central African Republic","2.1","Industries","Other community, social and personal services","O","2013","60","CFA Franc","1968","Western calendar year","16641045828.7432","",""
"Central African Republic","2.1","Industries","Equals: VALUE ADDED, GROSS, in basic prices","B.1g","2013","60","CFA Franc","1968","Western calendar year","812945651362.946","",""
"Central African Republic","2.1","Industries","Less: Financial intermediation services indirectly measured (FISIM)","P.119","2013","60","CFA Franc","1968","Western calendar year","10193000000","",""
"Central African Republic","2.1","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2013","60","CFA Franc","1968","Western calendar year","32701000000","",""
"Central African Republic","2.1","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2013","60","CFA Franc","1968","Western calendar year","835453651362.946","",""
"Chad","2.1","Industries","Agriculture, hunting, forestry; fishing","A+B","2013","200","CFA Franc","1993","Western calendar year","2013870000000","",""
"Chad","2.1","Industries","Mining and quarrying","C","2013","200","CFA Franc","1993","Western calendar year","1222970000000","",""
"Chad","2.1","Industries","Manufacturing","D","2013","200","CFA Franc","1993","Western calendar year","483188000000","",""
"Chad","2.1","Industries","Electricity, gas and water supply","E","2013","200","CFA Franc","1993","Western calendar year","8129000000","",""
"Chad","2.1","Industries","Construction","F","2013","200","CFA Franc","1993","Western calendar year","412518000000","",""
"Chad","2.1","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and households goods; hotels and restaurants","G+H","2013","200","CFA Franc","1993","Western calendar year","979899000000","",""
"Chad","2.1","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods","G","2013","200","CFA Franc","1993","Western calendar year","963634000000","",""
"Chad","2.1","Industries","Hotels and restaurants","H","2013","200","CFA Franc","1993","Western calendar year","16265000000","",""
"Chad","2.1","Industries","Transport, storage and communications","I","2013","200","CFA Franc","1993","Western calendar year","398247000000","",""
"Chad","2.1","Industries","Land transport; transport via pipelines, water transport; air transport; Supporting and auxiliary transport activities; activities of travel agencies","60-63","2013","200","CFA Franc","1993","Western calendar year","118811000000","",""
"Chad","2.1","Industries","Post and telecommunications","64","2013","200","CFA Franc","1993","Western calendar year","279436000000","",""
"Chad","2.1","Industries","Financial intermediation; real estate, renting and business activities","J+K","2013","200","CFA Franc","1993","Western calendar year","436423000000","",""
"Chad","2.1","Industries","Financial intermediation","J","2013","200","CFA Franc","1993","Western calendar year","63899000000","",""
"Chad","2.1","Industries","Real estate, renting and business activities","K","2013","200","CFA Franc","1993","Western calendar year","372524000000","",""
"Chad","2.1","Industries","Public administration and defence; compulsory social security","L","2013","200","CFA Franc","1993","Western calendar year","219196000000","",""
"Chad","2.1","Industries","Education; health and social work; other community, social and personal services","M+N+O","2013","200","CFA Franc","1993","Western calendar year","386380000000","",""
"Chad","2.1","Industries","Education","M","2013","200","CFA Franc","1993","Western calendar year","144379000000","",""
"Chad","2.1","Industries","Health and social work","N","2013","200","CFA Franc","1993","Western calendar year","242001000000","",""
"Chad","2.1","Industries","Private households with employed persons","P","2013","200","CFA Franc","1993","Western calendar year","102117000000","",""
"Chad","2.1","Industries","Equals: VALUE ADDED, GROSS, in basic prices","B.1g","2013","200","CFA Franc","1993","Western calendar year","6662930000000","",""
"Chad","2.1","Industries","Less: Financial intermediation services indirectly measured (FISIM)","P.119","2013","200","CFA Franc","1993","Western calendar year","35344000000","",""
"Chad","2.1","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2013","200","CFA Franc","1993","Western calendar year","193838000000","",""
"Chad","2.1","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2013","200","CFA Franc","1993","Western calendar year","6821430000000","",""
"Chile","2.1","Industries","Agriculture, hunting, forestry; fishing","A+B","2013","200","Chilean peso","1993","Western calendar year","4142565241653.78","",""
"Chile","2.1","Industries","Agriculture, hunting, forestry","A","2013","200","Chilean peso","1993","Western calendar year","3595870878870.09","",""
"Chile","2.1","Industries","Agriculture, hunting and related service activities","01","2013","200","Chilean peso","1993","Western calendar year","2930109726438.51","",""
"Chile","2.1","Industries","Forestry, logging and related service activities","02","2013","200","Chilean peso","1993","Western calendar year","665761152431.952","",""
"Chile","2.1","Industries","Fishing","B","2013","200","Chilean peso","1993","Western calendar year","546694362783.69","",""
"Chile","2.1","Industries","Mining and quarrying","C","2013","200","Chilean peso","1993","Western calendar year","15260962861213.6","",""
"Chile","2.1","Industries","Manufacturing","D","2013","200","Chilean peso","1993","Western calendar year","14882537249060.3","",""
"Chile","2.1","Industries","Electricity, gas and water supply","E","2013","200","Chilean peso","1993","Western calendar year","3231046901424.63","",""
"Chile","2.1","Industries","Construction","F","2013","200","Chilean peso","1993","Western calendar year","10508226614264.2","",""
"Chile","2.1","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and households goods; hotels and restaurants","G+H","2013","200","Chilean peso","1993","Western calendar year","14179697064977","",""
"Chile","2.1","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods","G","2013","200","Chilean peso","1993","Western calendar year","11741217048230.6","",""
"Chile","2.1","Industries","Hotels and restaurants","H","2013","200","Chilean peso","1993","Western calendar year","2438480016746.42","",""
"Chile","2.1","Industries","Transport, storage and communications","I","2013","200","Chilean peso","1993","Western calendar year","8274832788539.08","",""
"Chile","2.1","Industries","Land transport; transport via pipelines, water transport; air transport; Supporting and auxiliary transport activities; activities of travel agencies","60-63","2013","200","Chilean peso","1993","Western calendar year","5836761841411.45","",""
"Chile","2.1","Industries","Post and telecommunications","64","2013","200","Chilean peso","1993","Western calendar year","2438070947127.63","",""
"Chile","2.1","Industries","Financial intermediation; real estate, renting and business activities","J+K","2013","200","Chilean peso","1993","Western calendar year","32895131718105.4","",""
"Chile","2.1","Industries","Financial intermediation","J","2013","200","Chilean peso","1993","Western calendar year","7051570581652.97","",""
"Chile","2.1","Industries","Real estate, renting and business activities","K","2013","200","Chilean peso","1993","Western calendar year","25843561136452.4","",""
"Chile","2.1","Industries","Public administration and defence; compulsory social security","L","2013","200","Chilean peso","1993","Western calendar year","6185193767004.97","",""
"Chile","2.1","Industries","Education; health and social work; other community, social and personal services","M+N+O","2013","200","Chilean peso","1993","Western calendar year","15945384750323.3","",""
"Chile","2.1","Industries","Education","M","2013","200","Chilean peso","1993","Western calendar year","6734518961298.83","",""
"Chile","2.1","Industries","Health and social work","N","2013","200","Chilean peso","1993","Western calendar year","5367400522258.84","",""
"Chile","2.1","Industries","Other community, social and personal services","O","2013","200","Chilean peso","1993","Western calendar year","3843465266426.79","",""
"Chile","2.1","Industries","Equals: VALUE ADDED, GROSS, in basic prices","B.1g","2013","200","Chilean peso","1993","Western calendar year","125505578956566","21","21"
"Chile","2.1","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2013","200","Chilean peso","1993","Western calendar year","11723996844912.3","22","22"
"Chile","2.1","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2013","200","Chilean peso","1993","Western calendar year","137229575801479","",""
"China","2.1","Industries","Agriculture, hunting, forestry; fishing","A+B","2013","1000","Yuan Renminbi","2008","Western calendar year","5469240000000","23","23"
"China","2.1","Industries","Agriculture, hunting, forestry; fishing","A+B","2013","400","Yuan Renminbi","1993","Western calendar year","5696600000000","23","23"
"China","2.1","Industries","Mining and quarrying","C","2013","1000","Yuan Renminbi","2008","Western calendar year","22233760000000","23,24","23,24"
"China","2.1","Industries","Mining and quarrying","C","2013","400","Yuan Renminbi","1993","Western calendar year","21726390000000","23,24","23,24"
"China","2.1","Industries","Construction","F","2013","1000","Yuan Renminbi","2008","Western calendar year","4089680000000","23","23"
"China","2.1","Industries","Construction","F","2013","400","Yuan Renminbi","1993","Western calendar year","4080730000000","23","23"
"China","2.1","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and households goods; hotels and restaurants","G+H","2013","1000","Yuan Renminbi","2008","Western calendar year","6651240000000","23,25","23,25"
"China","2.1","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and households goods; hotels and restaurants","G+H","2013","400","Yuan Renminbi","1993","Western calendar year","6651240000000","23,25","23,25"
"China","2.1","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods","G","2013","1000","Yuan Renminbi","2008","Western calendar year","5628410000000","23,25","23,25"
"China","2.1","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods","G","2013","400","Yuan Renminbi","1993","Western calendar year","5628410000000","23,25","23,25"
"China","2.1","Industries","Hotels and restaurants","H","2013","1000","Yuan Renminbi","2008","Western calendar year","1022830000000","23","23"
"China","2.1","Industries","Hotels and restaurants","H","2013","400","Yuan Renminbi","1993","Western calendar year","1022830000000","23","23"
"China","2.1","Industries","Transport, storage and communications","I","2013","1000","Yuan Renminbi","2008","Western calendar year","2604270000000","23","23"
"China","2.1","Industries","Transport, storage and communications","I","2013","400","Yuan Renminbi","1993","Western calendar year","2603630000000","23","23"
"China","2.1","Industries","Financial intermediation; real estate, renting and business activities","J+K","2013","1000","Yuan Renminbi","2008","Western calendar year","7717860000000","23,26","23,26"
"China","2.1","Industries","Financial intermediation; real estate, renting and business activities","J+K","2013","400","Yuan Renminbi","1993","Western calendar year","7717810000000","23,26","23,26"
"China","2.1","Industries","Financial intermediation","J","2013","1000","Yuan Renminbi","2008","Western calendar year","4119100000000","23","23"
"China","2.1","Industries","Financial intermediation","J","2013","400","Yuan Renminbi","1993","Western calendar year","4119050000000","23","23"
"China","2.1","Industries","Real estate, renting and business activities","K","2013","1000","Yuan Renminbi","2008","Western calendar year","3598760000000","23,26","23,26"
"China","2.1","Industries","Real estate, renting and business activities","K","2013","400","Yuan Renminbi","1993","Western calendar year","3598760000000","23,26","23,26"
"China","2.1","Industries","Equals: VALUE ADDED, GROSS, in basic prices","B.1g","2013","1000","Yuan Renminbi","2008","Western calendar year","59296320000000","27","27"
"China","2.1","Industries","Equals: VALUE ADDED, GROSS, in basic prices","B.1g","2013","400","Yuan Renminbi","1993","Western calendar year","58801880000000","27","27"
"China","2.1","Industries","Equals: VALUE ADDED, GROSS, in basic prices","B.1g","2013","300","Yuan Renminbi","1993","Western calendar year","56884520000000","27,28","27,28"
"China","2.1","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2013","1000","Yuan Renminbi","2008","Western calendar year","59296320000000","",""
"China","2.1","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2013","400","Yuan Renminbi","1993","Western calendar year","58801880000000","",""
"China","2.1","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2013","300","Yuan Renminbi","1993","Western calendar year","56884520000000","28","28"
"China, Hong Kong Special Administrative Region","2.1","Industries","Agriculture, hunting, forestry; fishing","A+B","2013","1000","Hong Kong dollar","2008","Western calendar year","1148000000","29","29"
"China, Hong Kong Special Administrative Region","2.1","Industries","Mining and quarrying","C","2013","1000","Hong Kong dollar","2008","Western calendar year","77000000","",""
"China, Hong Kong Special Administrative Region","2.1","Industries","Manufacturing","D","2013","1000","Hong Kong dollar","2008","Western calendar year","30156000000","",""
"China, Hong Kong Special Administrative Region","2.1","Industries","Electricity, gas and water supply","E","2013","1000","Hong Kong dollar","2008","Western calendar year","35119000000","30","30"
"China, Hong Kong Special Administrative Region","2.1","Industries","Construction","F","2013","1000","Hong Kong dollar","2008","Western calendar year","83288000000","",""
"China, Hong Kong Special Administrative Region","2.1","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and households goods; hotels and restaurants","G+H","2013","1000","Hong Kong dollar","2008","Western calendar year","599059000000","31","31"
"China, Hong Kong Special Administrative Region","2.1","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods","G","2013","1000","Hong Kong dollar","2008","Western calendar year","523647000000","32","32"
"China, Hong Kong Special Administrative Region","2.1","Industries","Hotels and restaurants","H","2013","1000","Hong Kong dollar","2008","Western calendar year","75413000000","",""
"China, Hong Kong Special Administrative Region","2.1","Industries","Transport, storage and communications","I","2013","1000","Hong Kong dollar","2008","Western calendar year","201610000000","",""
"China, Hong Kong Special Administrative Region","2.1","Industries","Land transport; transport via pipelines, water transport; air transport; Supporting and auxiliary transport activities; activities of travel agencies","60-63","2013","1000","Hong Kong dollar","2008","Western calendar year","125465000000","33","33"
"China, Hong Kong Special Administrative Region","2.1","Industries","Post and telecommunications","64","2013","1000","Hong Kong dollar","2008","Western calendar year","76145000000","34","34"
"China, Hong Kong Special Administrative Region","2.1","Industries","Financial intermediation; real estate, renting and business activities","J+K","2013","1000","Hong Kong dollar","2008","Western calendar year","571620000000","35,36","35,36"
"China, Hong Kong Special Administrative Region","2.1","Industries","Financial intermediation","J","2013","1000","Hong Kong dollar","2008","Western calendar year","345952000000","36","36"
"China, Hong Kong Special Administrative Region","2.1","Industries","Real estate, renting and business activities","K","2013","1000","Hong Kong dollar","2008","Western calendar year","225667000000","35","35"
"China, Hong Kong Special Administrative Region","2.1","Industries","Public administration and defence; compulsory social security","L","2013","1000","Hong Kong dollar","2008","Western calendar year","174956000000","37","37"
"China, Hong Kong Special Administrative Region","2.1","Industries","Education; health and social work; other community, social and personal services","M+N+O","2013","1000","Hong Kong dollar","2008","Western calendar year","181259000000","38","38"
"China, Hong Kong Special Administrative Region","2.1","Industries","Private households with employed persons","P","2013","1000","Hong Kong dollar","2008","Western calendar year","219166000000","39","39"
"China, Hong Kong Special Administrative Region","2.1","Industries","Equals: VALUE ADDED, GROSS, in basic prices","B.1g","2013","1000","Hong Kong dollar","2008","Western calendar year","2097458000000","",""
"China, Hong Kong Special Administrative Region","2.1","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2013","1000","Hong Kong dollar","2008","Western calendar year","75314000000","",""
"China, Hong Kong Special Administrative Region","2.1","Industries","Plus: Taxes on products","D.21","2013","1000","Hong Kong dollar","2008","Western calendar year","75314000000","",""
"China, Hong Kong Special Administrative Region","2.1","Industries","Plus: Statistical discrepancy","","2013","1000","Hong Kong dollar","2008","Western calendar year","-34112000000","40","40"
"China, Hong Kong Special Administrative Region","2.1","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2013","1000","Hong Kong dollar","2008","Western calendar year","2138660000000","",""
"China, Hong Kong Special Administrative Region","2.1","","Memorandum Item: FISIM, if distributed to uses","P.119","2013","1000","Hong Kong dollar","2008","Western calendar year","114336000000","41","41"
"China, Macao Special Administrative Region","2.1","Industries","Mining and quarrying","C","2013","1100","Pataca","2008","Western calendar year","3000000","",""
"China, Macao Special Administrative Region","2.1","Industries","Mining and quarrying","C","2013","1000","Pataca","2008","Western calendar year","3000000","",""
"China, Macao Special Administrative Region","2.1","Industries","Manufacturing","D","2013","1100","Pataca","2008","Western calendar year","1641000000","",""
