"Country or Area","SNA93 Table Code","Sub Group","Item","SNA93 Item Code","Year","Series","Currency","SNA System","Fiscal Year Type","Value","Value Footnotes","Value Footnotes"
"China","2.1","Industries","Hotels and restaurants","H","2015","1000","Yuan Renminbi","2008","Western calendar year","1215370000000","17","17"
"China","2.1","Industries","Hotels and restaurants","H","2015","400","Yuan Renminbi","1993","Western calendar year","1215910000000","17,18","17,18"
"China","2.1","Industries","Transport, storage and communications","I","2015","1000","Yuan Renminbi","2008","Western calendar year","3048780000000","17","17"
"China","2.1","Industries","Transport, storage and communications","I","2015","400","Yuan Renminbi","1993","Western calendar year","3036410000000","17,18","17,18"
"China","2.1","Industries","Financial intermediation; real estate, renting and business activities","J+K","2015","1000","Yuan Renminbi","2008","Western calendar year","9957360000000","17,21","17,21"
"China","2.1","Industries","Financial intermediation; real estate, renting and business activities","J+K","2015","400","Yuan Renminbi","1993","Western calendar year","9880710000000","17,18,21","17,18,21"
"China","2.1","Industries","Financial intermediation","J","2015","1000","Yuan Renminbi","2008","Western calendar year","5787260000000","17","17"
"China","2.1","Industries","Financial intermediation","J","2015","400","Yuan Renminbi","1993","Western calendar year","5749950000000","17,18","17,18"
"China","2.1","Industries","Real estate, renting and business activities","K","2015","1000","Yuan Renminbi","2008","Western calendar year","4170100000000","17,21","17,21"
"China","2.1","Industries","Real estate, renting and business activities","K","2015","400","Yuan Renminbi","1993","Western calendar year","4130760000000","17,18,21","17,18,21"
"China","2.1","Industries","Equals: VALUE ADDED, GROSS, in basic prices","B.1g","2015","1000","Yuan Renminbi","2008","Western calendar year","68599290000000","22","22"
"China","2.1","Industries","Equals: VALUE ADDED, GROSS, in basic prices","B.1g","2015","400","Yuan Renminbi","1993","Western calendar year","67670780000000","18,22","18,22"
"China","2.1","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2015","1000","Yuan Renminbi","2008","Western calendar year","68599290000000","",""
"China","2.1","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2015","400","Yuan Renminbi","1993","Western calendar year","67670780000000","18","18"
"China, Macao Special Administrative Region","2.1","Industries","Mining and quarrying","C","2015","1100","Pataca","2008","Western calendar year","0","",""
"China, Macao Special Administrative Region","2.1","Industries","Manufacturing","D","2015","1100","Pataca","2008","Western calendar year","2166000000","",""
"China, Macao Special Administrative Region","2.1","Industries","Electricity, gas and water supply","E","2015","1100","Pataca","2008","Western calendar year","2295000000","",""
"China, Macao Special Administrative Region","2.1","Industries","Construction","F","2015","1100","Pataca","2008","Western calendar year","23266000000","",""
"China, Macao Special Administrative Region","2.1","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and households goods; hotels and restaurants","G+H","2015","1100","Pataca","2008","Western calendar year","38191000000","",""
"China, Macao Special Administrative Region","2.1","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods","G","2015","1100","Pataca","2008","Western calendar year","18963000000","",""
"China, Macao Special Administrative Region","2.1","Industries","Hotels and restaurants","H","2015","1100","Pataca","2008","Western calendar year","19228000000","",""
"China, Macao Special Administrative Region","2.1","Industries","Transport, storage and communications","I","2015","1100","Pataca","2008","Western calendar year","9652000000","",""
"China, Macao Special Administrative Region","2.1","Industries","Land transport; transport via pipelines, water transport; air transport; Supporting and auxiliary transport activities; activities of travel agencies","60-63","2015","1100","Pataca","2008","Western calendar year","6008000000","",""
"China, Macao Special Administrative Region","2.1","Industries","Post and telecommunications","64","2015","1100","Pataca","2008","Western calendar year","3645000000","",""
"China, Macao Special Administrative Region","2.1","Industries","Financial intermediation; real estate, renting and business activities","J+K","2015","1100","Pataca","2008","Western calendar year","70779000000","",""
"China, Macao Special Administrative Region","2.1","Industries","Financial intermediation","J","2015","1100","Pataca","2008","Western calendar year","22198000000","",""
"China, Macao Special Administrative Region","2.1","Industries","Real estate, renting and business activities","K","2015","1100","Pataca","2008","Western calendar year","48580000000","",""
"China, Macao Special Administrative Region","2.1","Industries","Public administration and defence; compulsory social security","L","2015","1100","Pataca","2008","Western calendar year","14949000000","",""
"China, Macao Special Administrative Region","2.1","Industries","Education; health and social work; other community, social and personal services","M+N+O","2015","1100","Pataca","2008","Western calendar year","100505000000","",""
"China, Macao Special Administrative Region","2.1","Industries","Education","M","2015","1100","Pataca","2008","Western calendar year","6361000000","",""
"China, Macao Special Administrative Region","2.1","Industries","Health and social work","N","2015","1100","Pataca","2008","Western calendar year","4774000000","",""
"China, Macao Special Administrative Region","2.1","Industries","Other community, social and personal services","O","2015","1100","Pataca","2008","Western calendar year","89370000000","",""
"China, Macao Special Administrative Region","2.1","Industries","Private households with employed persons","P","2015","1100","Pataca","2008","Western calendar year","1256000000","",""
"China, Macao Special Administrative Region","2.1","Industries","Equals: VALUE ADDED, GROSS, in basic prices","B.1g","2015","1100","Pataca","2008","Western calendar year","263058000000","",""
"China, Macao Special Administrative Region","2.1","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2015","1100","Pataca","2008","Western calendar year","93845000000","",""
"China, Macao Special Administrative Region","2.1","Industries","Plus: Taxes on products","D.21","2015","1100","Pataca","2008","Western calendar year","93845000000","",""
"China, Macao Special Administrative Region","2.1","Industries","Plus: Statistical discrepancy","","2015","1100","Pataca","2008","Western calendar year","5310000000","",""
"China, Macao Special Administrative Region","2.1","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2015","1100","Pataca","2008","Western calendar year","362213000000","",""
"China, Macao Special Administrative Region","2.1","","Memorandum Item: FISIM, if distributed to uses","P.119","2015","1100","Pataca","2008","Western calendar year","5456000000","",""
"Colombia","2.1","Industries","Agriculture, hunting, forestry; fishing","A+B","2015","300","Colombian peso","1993","Western calendar year","48295000000000","",""
"Colombia","2.1","Industries","Agriculture, hunting, forestry","A","2015","300","Colombian peso","1993","Western calendar year","46896000000000","",""
"Colombia","2.1","Industries","Agriculture, hunting and related service activities","01","2015","300","Colombian peso","1993","Western calendar year","45363000000000","",""
"Colombia","2.1","Industries","Forestry, logging and related service activities","02","2015","300","Colombian peso","1993","Western calendar year","1533000000000","",""
"Colombia","2.1","Industries","Fishing","B","2015","300","Colombian peso","1993","Western calendar year","1399000000000","",""
"Colombia","2.1","Industries","Mining and quarrying","C","2015","300","Colombian peso","1993","Western calendar year","51221000000000","",""
"Colombia","2.1","Industries","Manufacturing","D","2015","300","Colombian peso","1993","Western calendar year","91114000000000","",""
"Colombia","2.1","Industries","Electricity, gas and water supply","E","2015","300","Colombian peso","1993","Western calendar year","27572000000000","",""
"Colombia","2.1","Industries","Construction","F","2015","300","Colombian peso","1993","Western calendar year","74191000000000","",""
"Colombia","2.1","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and households goods; hotels and restaurants","G+H","2015","300","Colombian peso","1993","Western calendar year","98100000000000","",""
"Colombia","2.1","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods","G","2015","300","Colombian peso","1993","Western calendar year","70289000000000","",""
"Colombia","2.1","Industries","Hotels and restaurants","H","2015","300","Colombian peso","1993","Western calendar year","27811000000000","",""
"Colombia","2.1","Industries","Transport, storage and communications","I","2015","300","Colombian peso","1993","Western calendar year","52735000000000","",""
"Colombia","2.1","Industries","Land transport; transport via pipelines, water transport; air transport; Supporting and auxiliary transport activities; activities of travel agencies","60-63","2015","300","Colombian peso","1993","Western calendar year","34920000000000","",""
"Colombia","2.1","Industries","Post and telecommunications","64","2015","300","Colombian peso","1993","Western calendar year","17815000000000","",""
"Colombia","2.1","Industries","Financial intermediation; real estate, renting and business activities","J+K","2015","300","Colombian peso","1993","Western calendar year","153724000000000","",""
"Colombia","2.1","Industries","Financial intermediation","J","2015","300","Colombian peso","1993","Western calendar year","40447000000000","",""
"Colombia","2.1","Industries","Real estate, renting and business activities","K","2015","300","Colombian peso","1993","Western calendar year","113277000000000","",""
"Colombia","2.1","Industries","Public administration and defence; compulsory social security","L","2015","300","Colombian peso","1993","Western calendar year","52533000000000","",""
"Colombia","2.1","Industries","Education; health and social work; other community, social and personal services","M+N+O","2015","300","Colombian peso","1993","Western calendar year","74935000000000","",""
"Colombia","2.1","Industries","Education","M","2015","300","Colombian peso","1993","Western calendar year","38823000000000","",""
"Colombia","2.1","Industries","Health and social work","N","2015","300","Colombian peso","1993","Western calendar year","20674000000000","",""
"Colombia","2.1","Industries","Other community, social and personal services","O","2015","300","Colombian peso","1993","Western calendar year","15438000000000","",""
"Colombia","2.1","Industries","Private households with employed persons","P","2015","300","Colombian peso","1993","Western calendar year","5646000000000","",""
"Colombia","2.1","Industries","Equals: VALUE ADDED, GROSS, in basic prices","B.1g","2015","300","Colombian peso","1993","Western calendar year","730066000000000","",""
"Colombia","2.1","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2015","300","Colombian peso","1993","Western calendar year","69246000000000","",""
"Colombia","2.1","Industries","Plus: Taxes on products","D.21","2015","300","Colombian peso","1993","Western calendar year","70464000000000","",""
"Colombia","2.1","Industries","Less: Subsidies on products","D.31","2015","300","Colombian peso","1993","Western calendar year","1218000000000","",""
"Colombia","2.1","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2015","300","Colombian peso","1993","Western calendar year","799312000000000","",""
"Comoros","2.1","Industries","Agriculture, hunting, forestry; fishing","A+B","2015","100","Comorian franc","1993","Western calendar year","131643000000","",""
"Comoros","2.1","Industries","Agriculture, hunting, forestry","A","2015","100","Comorian franc","1993","Western calendar year","96430000000","",""
"Comoros","2.1","Industries","Agriculture, hunting and related service activities","01","2015","100","Comorian franc","1993","Western calendar year","93535000000","",""
"Comoros","2.1","Industries","Forestry, logging and related service activities","02","2015","100","Comorian franc","1993","Western calendar year","2895320000","",""
"Comoros","2.1","Industries","Fishing","B","2015","100","Comorian franc","1993","Western calendar year","35213000000","",""
"Comoros","2.1","Industries","Mining and quarrying","C","2015","100","Comorian franc","1993","Western calendar year","4784850000","",""
"Comoros","2.1","Industries","Manufacturing","D","2015","100","Comorian franc","1993","Western calendar year","34317000000","",""
"Comoros","2.1","Industries","Electricity, gas and water supply","E","2015","100","Comorian franc","1993","Western calendar year","2323130000","",""
"Comoros","2.1","Industries","Construction","F","2015","100","Comorian franc","1993","Western calendar year","8647760000","",""
"Comoros","2.1","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and households goods; hotels and restaurants","G+H","2015","100","Comorian franc","1993","Western calendar year","88586200000","",""
"Comoros","2.1","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods","G","2015","100","Comorian franc","1993","Western calendar year","77880600000","",""
"Comoros","2.1","Industries","Hotels and restaurants","H","2015","100","Comorian franc","1993","Western calendar year","10705600000","",""
"Comoros","2.1","Industries","Transport, storage and communications","I","2015","100","Comorian franc","1993","Western calendar year","35487300000","",""
"Comoros","2.1","Industries","Land transport; transport via pipelines, water transport; air transport; Supporting and auxiliary transport activities; activities of travel agencies","60-63","2015","100","Comorian franc","1993","Western calendar year","11324400000","",""
"Comoros","2.1","Industries","Post and telecommunications","64","2015","100","Comorian franc","1993","Western calendar year","24162900000","",""
"Comoros","2.1","Industries","Financial intermediation; real estate, renting and business activities","J+K","2015","100","Comorian franc","1993","Western calendar year","77443500000","",""
"Comoros","2.1","Industries","Financial intermediation","J","2015","100","Comorian franc","1993","Western calendar year","11687400000","",""
"Comoros","2.1","Industries","Real estate, renting and business activities","K","2015","100","Comorian franc","1993","Western calendar year","65756100000","",""
"Comoros","2.1","Industries","Public administration and defence; compulsory social security","L","2015","100","Comorian franc","1993","Western calendar year","23126700000","",""
"Comoros","2.1","Industries","Education; health and social work; other community, social and personal services","M+N+O","2015","100","Comorian franc","1993","Western calendar year","16736100000","",""
"Comoros","2.1","Industries","Education","M","2015","100","Comorian franc","1993","Western calendar year","10671900000","",""
"Comoros","2.1","Industries","Health and social work","N","2015","100","Comorian franc","1993","Western calendar year","3186360000","",""
"Comoros","2.1","Industries","Other community, social and personal services","O","2015","100","Comorian franc","1993","Western calendar year","2877850000","",""
"Comoros","2.1","Industries","Equals: VALUE ADDED, GROSS, in basic prices","B.1g","2015","100","Comorian franc","1993","Western calendar year","420797000000","5","5"
"Comoros","2.1","Industries","Less: Financial intermediation services indirectly measured (FISIM)","P.119","2015","100","Comorian franc","1993","Western calendar year","2299000000","",""
"Comoros","2.1","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2015","100","Comorian franc","1993","Western calendar year","17534200000","",""
"Comoros","2.1","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2015","100","Comorian franc","1993","Western calendar year","438331000000","",""
"Congo","2.1","Industries","Agriculture, hunting, forestry; fishing","A+B","2015","100","CFA Franc","1993","Western calendar year","467480000000","",""
"Congo","2.1","Industries","Agriculture, hunting, forestry","A","2015","100","CFA Franc","1993","Western calendar year","390268000000","",""
"Congo","2.1","Industries","Agriculture, hunting and related service activities","01","2015","100","CFA Franc","1993","Western calendar year","302132000000","",""
"Congo","2.1","Industries","Forestry, logging and related service activities","02","2015","100","CFA Franc","1993","Western calendar year","88136000000","",""
"Congo","2.1","Industries","Fishing","B","2015","100","CFA Franc","1993","Western calendar year","77212000000","",""
"Congo","2.1","Industries","Mining and quarrying","C","2015","100","CFA Franc","1993","Western calendar year","1735144200000","",""
"Congo","2.1","Industries","Manufacturing","D","2015","100","CFA Franc","1993","Western calendar year","523322000000","",""
"Congo","2.1","Industries","Electricity, gas and water supply","E","2015","100","CFA Franc","1993","Western calendar year","63641000000","",""
"Congo","2.1","Industries","Construction","F","2015","100","CFA Franc","1993","Western calendar year","642862000000","",""
"Congo","2.1","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and households goods; hotels and restaurants","G+H","2015","100","CFA Franc","1993","Western calendar year","848798000000","",""
"Congo","2.1","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods","G","2015","100","CFA Franc","1993","Western calendar year","742093000000","",""
"Congo","2.1","Industries","Hotels and restaurants","H","2015","100","CFA Franc","1993","Western calendar year","106705000000","",""
"Congo","2.1","Industries","Transport, storage and communications","I","2015","100","CFA Franc","1993","Western calendar year","694328000000","",""
"Congo","2.1","Industries","Land transport; transport via pipelines, water transport; air transport; Supporting and auxiliary transport activities; activities of travel agencies","60-63","2015","100","CFA Franc","1993","Western calendar year","535081000000","",""
"Congo","2.1","Industries","Post and telecommunications","64","2015","100","CFA Franc","1993","Western calendar year","159247000000","",""
"Congo","2.1","Industries","Financial intermediation; real estate, renting and business activities","J+K","2015","100","CFA Franc","1993","Western calendar year","592610000000","",""
"Congo","2.1","Industries","Financial intermediation","J","2015","100","CFA Franc","1993","Western calendar year","206331000000","",""
"Congo","2.1","Industries","Real estate, renting and business activities","K","2015","100","CFA Franc","1993","Western calendar year","386279000000","",""
"Congo","2.1","Industries","Public administration and defence; compulsory social security","L","2015","100","CFA Franc","1993","Western calendar year","391602000000","",""
"Congo","2.1","Industries","Education; health and social work; other community, social and personal services","M+N+O","2015","100","CFA Franc","1993","Western calendar year","209013000000","",""
"Congo","2.1","Industries","Education","M","2015","100","CFA Franc","1993","Western calendar year","147203000000","",""
"Congo","2.1","Industries","Health and social work","N","2015","100","CFA Franc","1993","Western calendar year","61810000000","",""
"Congo","2.1","Industries","Equals: VALUE ADDED, GROSS, in basic prices","B.1g","2015","100","CFA Franc","1993","Western calendar year","6168800200000","",""
"Congo","2.1","Industries","Less: Financial intermediation services indirectly measured (FISIM)","P.119","2015","100","CFA Franc","1993","Western calendar year","73165000000","",""
"Congo","2.1","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2015","100","CFA Franc","1993","Western calendar year","466775000000","",""
"Congo","2.1","Industries","Plus: Taxes on products","D.21","2015","100","CFA Franc","1993","Western calendar year","466775000000","",""
"Congo","2.1","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2015","100","CFA Franc","1993","Western calendar year","6562410200000","",""
"Cook Islands","2.1","Industries","Agriculture, hunting, forestry; fishing","A+B","2015","100","New Zealander Dollars","1993","Western calendar year","35299496.2409526","18","18"
"Cook Islands","2.1","Industries","Agriculture, hunting, forestry","A","2015","100","New Zealander Dollars","1993","Western calendar year","13310251.7968709","18","18"
"Cook Islands","2.1","Industries","Fishing","B","2015","100","New Zealander Dollars","1993","Western calendar year","21989244.4440817","18,23","18,23"
"Cook Islands","2.1","Industries","Manufacturing","D","2015","100","New Zealander Dollars","1993","Western calendar year","11582663.3332373","18,24","18,24"
"Cook Islands","2.1","Industries","Electricity, gas and water supply","E","2015","100","New Zealander Dollars","1993","Western calendar year","10161115.543451","18","18"
"Cook Islands","2.1","Industries","Construction","F","2015","100","New Zealander Dollars","1993","Western calendar year","16160677.6641305","18","18"
"Cook Islands","2.1","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and households goods; hotels and restaurants","G+H","2015","100","New Zealander Dollars","1993","Western calendar year","161548009.130385","18","18"
"Cook Islands","2.1","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods","G","2015","100","New Zealander Dollars","1993","Western calendar year","91773560.2208547","18","18"
"Cook Islands","2.1","Industries","Hotels and restaurants","H","2015","100","New Zealander Dollars","1993","Western calendar year","69774448.9095306","18","18"
"Cook Islands","2.1","Industries","Transport, storage and communications","I","2015","100","New Zealander Dollars","1993","Western calendar year","57901270.3850746","18","18"
"Cook Islands","2.1","Industries","Financial intermediation; real estate, renting and business activities","J+K","2015","100","New Zealander Dollars","1993","Western calendar year","61284897.167168","18,25","18,25"
"Cook Islands","2.1","Industries","Financial intermediation","J","2015","100","New Zealander Dollars","1993","Western calendar year","42632517.1542915","18","18"
"Cook Islands","2.1","Industries","Real estate, renting and business activities","K","2015","100","New Zealander Dollars","1993","Western calendar year","18652380.0128765","18,25","18,25"
"Cook Islands","2.1","Industries","Public administration and defence; compulsory social security","L","2015","100","New Zealander Dollars","1993","Western calendar year","38567684.3432384","18","18"
"Cook Islands","2.1","Industries","Education; health and social work; other community, social and personal services","M+N+O","2015","100","New Zealander Dollars","1993","Western calendar year","30692992.2553651","18","18"
"Cook Islands","2.1","Industries","Education","M","2015","100","New Zealander Dollars","1993","Western calendar year","22082274.9266028","18,26","18,26"
"Cook Islands","2.1","Industries","Other community, social and personal services","O","2015","100","New Zealander Dollars","1993","Western calendar year","8610717.32876235","18","18"
"Cook Islands","2.1","Industries","Equals: VALUE ADDED, GROSS, in basic prices","B.1g","2015","100","New Zealander Dollars","1993","Western calendar year","423198806.063003","17,18","17,18"
"Cook Islands","2.1","Industries","Less: Financial intermediation services indirectly measured (FISIM)","P.119","2015","100","New Zealander Dollars","1993","Western calendar year","14094000","18","18"
"Cook Islands","2.1","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2015","100","New Zealander Dollars","1993","Western calendar year","409104806.063003","18","18"
"Democratic Republic of the Congo","2.1","Industries","Agriculture, hunting, forestry; fishing","A+B","2015","100","Congolese franc","1993","Western calendar year","6450100000000","",""
"Democratic Republic of the Congo","2.1","Industries","Mining and quarrying","C","2015","100","Congolese franc","1993","Western calendar year","7178900000000","",""
"Democratic Republic of the Congo","2.1","Industries","Manufacturing","D","2015","100","Congolese franc","1993","Western calendar year","6014100000000","",""
"Democratic Republic of the Congo","2.1","Industries","Electricity, gas and water supply","E","2015","100","Congolese franc","1993","Western calendar year","1163800000000","",""
"Democratic Republic of the Congo","2.1","Industries","Construction","F","2015","100","Congolese franc","1993","Western calendar year","286300000000","",""
"Democratic Republic of the Congo","2.1","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and households goods; hotels and restaurants","G+H","2015","100","Congolese franc","1993","Western calendar year","3703200000000","27","27"
"Democratic Republic of the Congo","2.1","Industries","Transport, storage and communications","I","2015","100","Congolese franc","1993","Western calendar year","3582400000000","",""
"Democratic Republic of the Congo","2.1","Industries","Land transport; transport via pipelines, water transport; air transport; Supporting and auxiliary transport activities; activities of travel agencies","60-63","2015","100","Congolese franc","1993","Western calendar year","2750300000000","",""
"Democratic Republic of the Congo","2.1","Industries","Post and telecommunications","64","2015","100","Congolese franc","1993","Western calendar year","832100000000","",""
"Democratic Republic of the Congo","2.1","Industries","Financial intermediation; real estate, renting and business activities","J+K","2015","100","Congolese franc","1993","Western calendar year","2514900000000","28","28"
"Democratic Republic of the Congo","2.1","Industries","Financial intermediation","J","2015","100","Congolese franc","1993","Western calendar year","359800000000","",""
"Democratic Republic of the Congo","2.1","Industries","Real estate, renting and business activities","K","2015","100","Congolese franc","1993","Western calendar year","2155100000000","",""
"Democratic Republic of the Congo","2.1","Industries","Public administration and defence; compulsory social security","L","2015","100","Congolese franc","1993","Western calendar year","1823000000000","29","29"
"Democratic Republic of the Congo","2.1","Industries","Equals: VALUE ADDED, GROSS, in basic prices","B.1g","2015","100","Congolese franc","1993","Western calendar year","32457900000000","5","5"
"Democratic Republic of the Congo","2.1","Industries","Less: Financial intermediation services indirectly measured (FISIM)","P.119","2015","100","Congolese franc","1993","Western calendar year","258800000000","",""
"Democratic Republic of the Congo","2.1","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2015","100","Congolese franc","1993","Western calendar year","2653300000000","",""
"Democratic Republic of the Congo","2.1","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2015","100","Congolese franc","1993","Western calendar year","35111200000000","",""
"Djibouti","2.1","Industries","Agriculture, hunting, forestry; fishing","A+B","2015","200","Djibouti franc","1993","Western calendar year","5159000000","",""
"Djibouti","2.1","Industries","Agriculture, hunting, forestry","A","2015","200","Djibouti franc","1993","Western calendar year","3856000000","",""
"Djibouti","2.1","Industries","Agriculture, hunting and related service activities","01","2015","200","Djibouti franc","1993","Western calendar year","3603000000","",""
"Djibouti","2.1","Industries","Forestry, logging and related service activities","02","2015","200","Djibouti franc","1993","Western calendar year","253000000","",""
"Djibouti","2.1","Industries","Fishing","B","2015","200","Djibouti franc","1993","Western calendar year","1303000000","",""
"Djibouti","2.1","Industries","Mining and quarrying","C","2015","200","Djibouti franc","1993","Western calendar year","1044000000","",""
"Djibouti","2.1","Industries","Manufacturing","D","2015","200","Djibouti franc","1993","Western calendar year","10437000000","",""
"Djibouti","2.1","Industries","Electricity, gas and water supply","E","2015","200","Djibouti franc","1993","Western calendar year","18621000000","",""
"Djibouti","2.1","Industries","Construction","F","2015","200","Djibouti franc","1993","Western calendar year","18626000000","",""
"Djibouti","2.1","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and households goods; hotels and restaurants","G+H","2015","200","Djibouti franc","1993","Western calendar year","30138000000","",""
"Djibouti","2.1","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods","G","2015","200","Djibouti franc","1993","Western calendar year","26421000000","",""
"Djibouti","2.1","Industries","Hotels and restaurants","H","2015","200","Djibouti franc","1993","Western calendar year","3717000000","",""
"Djibouti","2.1","Industries","Transport, storage and communications","I","2015","200","Djibouti franc","1993","Western calendar year","47289000000","",""
"Djibouti","2.1","Industries","Land transport; transport via pipelines, water transport; air transport; Supporting and auxiliary transport activities; activities of travel agencies","60-63","2015","200","Djibouti franc","1993","Western calendar year","30601000000","",""
"Djibouti","2.1","Industries","Post and telecommunications","64","2015","200","Djibouti franc","1993","Western calendar year","16688000000","",""
"Djibouti","2.1","Industries","Financial intermediation; real estate, renting and business activities","J+K","2015","200","Djibouti franc","1993","Western calendar year","33388000000","",""
"Djibouti","2.1","Industries","Financial intermediation","J","2015","200","Djibouti franc","1993","Western calendar year","14279000000","",""
"Djibouti","2.1","Industries","Real estate, renting and business activities","K","2015","200","Djibouti franc","1993","Western calendar year","19109000000","",""
"Djibouti","2.1","Industries","Public administration and defence; compulsory social security","L","2015","200","Djibouti franc","1993","Western calendar year","37596000000","",""
"Djibouti","2.1","Industries","Education; health and social work; other community, social and personal services","M+N+O","2015","200","Djibouti franc","1993","Western calendar year","19367000000","",""
"Djibouti","2.1","Industries","Education","M","2015","200","Djibouti franc","1993","Western calendar year","12976000000","",""
"Djibouti","2.1","Industries","Health and social work","N","2015","200","Djibouti franc","1993","Western calendar year","4842000000","",""
"Djibouti","2.1","Industries","Other community, social and personal services","O","2015","200","Djibouti franc","1993","Western calendar year","1549000000","",""
"Djibouti","2.1","Industries","Plus: Statistical discrepancy","","2015","200","Djibouti franc","1993","Western calendar year","36728000000","",""
"Djibouti","2.1","Industries","Equals: VALUE ADDED, GROSS, in basic prices","B.1g","2015","200","Djibouti franc","1993","Western calendar year","258393000000","",""
"Djibouti","2.1","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2015","200","Djibouti franc","1993","Western calendar year","31956000000","",""
"Djibouti","2.1","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2015","200","Djibouti franc","1993","Western calendar year","290349000000","",""
"Dominica","2.1","Industries","Agriculture, hunting, forestry; fishing","A+B","2015","100","EC dollar","1993","Western calendar year","208720000","",""
"Dominica","2.1","Industries","Agriculture, hunting, forestry","A","2015","100","EC dollar","1993","Western calendar year","202080000","",""
"Dominica","2.1","Industries","Agriculture, hunting and related service activities","01","2015","100","EC dollar","1993","Western calendar year","198570000","",""
"Dominica","2.1","Industries","Forestry, logging and related service activities","02","2015","100","EC dollar","1993","Western calendar year","3510000","",""
"Dominica","2.1","Industries","Fishing","B","2015","100","EC dollar","1993","Western calendar year","6640000","",""
"Dominica","2.1","Industries","Mining and quarrying","C","2015","100","EC dollar","1993","Western calendar year","16780000","",""
"Dominica","2.1","Industries","Manufacturing","D","2015","100","EC dollar","1993","Western calendar year","49950000","",""
"Dominica","2.1","Industries","Electricity, gas and water supply","E","2015","100","EC dollar","1993","Western calendar year","59820000","",""
"Dominica","2.1","Industries","Construction","F","2015","100","EC dollar","1993","Western calendar year","48050000","",""
"Dominica","2.1","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and households goods; hotels and restaurants","G+H","2015","100","EC dollar","1993","Western calendar year","166010000","",""
"Dominica","2.1","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods","G","2015","100","EC dollar","1993","Western calendar year","142350000","",""
"Dominica","2.1","Industries","Hotels and restaurants","H","2015","100","EC dollar","1993","Western calendar year","23660000","",""
"Dominica","2.1","Industries","Transport, storage and communications","I","2015","100","EC dollar","1993","Western calendar year","194320000","",""
"Dominica","2.1","Industries","Land transport; transport via pipelines, water transport; air transport; Supporting and auxiliary transport activities; activities of travel agencies","60-63","2015","100","EC dollar","1993","Western calendar year","117050000","",""
"Dominica","2.1","Industries","Post and telecommunications","64","2015","100","EC dollar","1993","Western calendar year","77270000","",""
"Dominica","2.1","Industries","Financial intermediation; real estate, renting and business activities","J+K","2015","100","EC dollar","1993","Western calendar year","183870000","",""
"Dominica","2.1","Industries","Financial intermediation","J","2015","100","EC dollar","1993","Western calendar year","78200000","",""
"Dominica","2.1","Industries","Real estate, renting and business activities","K","2015","100","EC dollar","1993","Western calendar year","105670000","",""
"Dominica","2.1","Industries","Public administration and defence; compulsory social security","L","2015","100","EC dollar","1993","Western calendar year","117790000","",""
"Dominica","2.1","Industries","Education; health and social work; other community, social and personal services","M+N+O","2015","100","EC dollar","1993","Western calendar year","199320000","",""
"Dominica","2.1","Industries","Education","M","2015","100","EC dollar","1993","Western calendar year","142470000","",""
"Dominica","2.1","Industries","Health and social work","N","2015","100","EC dollar","1993","Western calendar year","45460000","",""
"Dominica","2.1","Industries","Other community, social and personal services","O","2015","100","EC dollar","1993","Western calendar year","11390000","",""
"Dominica","2.1","Industries","Private households with employed persons","P","2015","100","EC dollar","1993","Western calendar year","3820000","",""
"Dominica","2.1","Industries","Equals: VALUE ADDED, GROSS, in basic prices","B.1g","2015","100","EC dollar","1993","Western calendar year","1244940000","",""
